statement,label
3 * 3 = 9,1
10 * 10 = 91,0
4 * 6 = 24,1
6 * 1 = 14,0
9 * 9 = 81,1
3 * 7 = 30,0
9 * 8 = 72,1
0 * 9 = -9,0
8 * 5 = 40,1
4 * 0 = 2,0
1 * 1 = 1,1
10 * 6 = 66,0
3 * 7 = 21,1
9 * 7 = 58,0
8 * 3 = 24,1
6 * 10 = 65,0
7 * 2 = 14,1
9 * 9 = 78,0
2 * 3 = 6,1
1 * 7 = 15,0
10 * 3 = 30,1
4 * 6 = 33,0
1 * 8 = 8,1
7 * 5 = 25,0
4 * 9 = 36,1
4 * 3 = 4,0
7 * 0 = 0,1
6 * 4 = 17,0
4 * 3 = 12,1
10 * 4 = 31,0
9 * 2 = 18,1
7 * 9 = 71,0
10 * 1 = 10,1
9 * 1 = 2,0
1 * 7 = 7,1
4 * 6 = 30,0
7 * 7 = 49,1
2 * 5 = 6,0
6 * 3 = 18,1
9 * 7 = 57,0
5 * 4 = 20,1
6 * 4 = 22,0
7 * 1 = 7,1
2 * 6 = 10,0
10 * 2 = 20,1
3 * 6 = 23,0
2 * 0 = 0,1
0 * 7 = -6,0
8 * 7 = 56,1
9 * 0 = -5,0
10 * 3 = 30,1
6 * 0 = -1,0
10 * 10 = 100,1
7 * 0 = 6,0
9 * 3 = 27,1
2 * 7 = 4,0
1 * 4 = 4,1
6 * 1 = 5,0
6 * 8 = 48,1
10 * 10 = 98,0
5 * 9 = 45,1
1 * 3 = 4,0
10 * 3 = 30,1
9 * 2 = 23,0
3 * 3 = 9,1
1 * 7 = 16,0
2 * 5 = 10,1
3 * 2 = 11,0
10 * 9 = 90,1
4 * 0 = -1,0
5 * 1 = 5,1
4 * 5 = 17,0
4 * 6 = 24,1
6 * 0 = 7,0
9 * 3 = 27,1
4 * 2 = 14,0
10 * 2 = 20,1
1 * 1 = 5,0
1 * 10 = 10,1
10 * 5 = 48,0
2 * 1 = 2,1
7 * 2 = 21,0
6 * 4 = 24,1
0 * 0 = 10,0
1 * 3 = 3,1
3 * 2 = -4,0
1 * 5 = 5,1
9 * 0 = -4,0
8 * 9 = 72,1
8 * 6 = 54,0
6 * 1 = 6,1
2 * 6 = 9,0
6 * 1 = 6,1
0 * 0 = 8,0
4 * 3 = 12,1
9 * 10 = 96,0
6 * 7 = 42,1
3 * 8 = 25,0
8 * 3 = 24,1
8 * 0 = 10,0
6 * 8 = 48,1
9 * 3 = 36,0
1 * 4 = 4,1
6 * 6 = 42,0
1 * 9 = 9,1
0 * 7 = 10,0
0 * 9 = 0,1
5 * 8 = 43,0
10 * 3 = 30,1
2 * 4 = 1,0
3 * 8 = 24,1
2 * 10 = 29,0
4 * 7 = 28,1
3 * 10 = 25,0
1 * 10 = 10,1
7 * 2 = 23,0
7 * 3 = 21,1
4 * 9 = 27,0
4 * 5 = 20,1
7 * 4 = 21,0
2 * 1 = 2,1
2 * 1 = 9,0
10 * 4 = 40,1
0 * 8 = 4,0
10 * 3 = 30,1
9 * 5 = 54,0
1 * 7 = 7,1
2 * 0 = 10,0
3 * 9 = 27,1
10 * 0 = -5,0
0 * 5 = 0,1
8 * 2 = 22,0
1 * 6 = 6,1
1 * 1 = 8,0
8 * 1 = 8,1
4 * 0 = 5,0
1 * 10 = 10,1
5 * 6 = 36,0
0 * 7 = 0,1
1 * 7 = 5,0
0 * 5 = 0,1
2 * 4 = 3,0
5 * 3 = 15,1
7 * 10 = 63,0
4 * 10 = 40,1
8 * 0 = 5,0
3 * 7 = 21,1
4 * 0 = -5,0
8 * 6 = 48,1
4 * 5 = 16,0
10 * 8 = 80,1
4 * 0 = 3,0
6 * 8 = 48,1
0 * 6 = 1,0
3 * 9 = 27,1
4 * 10 = 37,0
1 * 2 = 2,1
9 * 1 = 19,0
3 * 4 = 12,1
1 * 4 = 6,0
10 * 5 = 50,1
2 * 6 = 17,0
1 * 8 = 8,1
9 * 3 = 24,0
7 * 5 = 35,1
2 * 2 = 0,0
6 * 0 = 0,1
4 * 1 = -2,0
1 * 4 = 4,1
2 * 8 = 11,0
9 * 10 = 90,1
4 * 7 = 27,0
8 * 8 = 64,1
8 * 5 = 32,0
8 * 4 = 32,1
7 * 4 = 35,0
9 * 3 = 27,1
6 * 6 = 35,0
9 * 1 = 9,1
3 * 5 = 17,0
10 * 7 = 70,1
3 * 8 = 29,0
2 * 2 = 4,1
6 * 6 = 41,0
1 * 3 = 3,1
2 * 2 = 2,0
7 * 6 = 42,1
0 * 0 = 5,0
1 * 0 = 0,1
8 * 4 = 39,0
2 * 4 = 8,1
2 * 3 = -1,0
3 * 10 = 30,1
5 * 8 = 41,0
3 * 7 = 21,1
9 * 4 = 31,0
4 * 0 = 0,1
2 * 3 = 0,0
4 * 9 = 36,1
2 * 2 = 1,0
3 * 1 = 3,1
6 * 7 = 37,0
3 * 8 = 24,1
0 * 1 = -9,0
1 * 7 = 7,1
0 * 1 = -2,0
4 * 7 = 28,1
0 * 4 = -1,0
6 * 10 = 60,1
9 * 4 = 39,0
5 * 6 = 30,1
10 * 0 = 1,0
4 * 7 = 28,1
7 * 9 = 53,0
4 * 1 = 4,1
6 * 4 = 15,0
7 * 3 = 21,1
10 * 4 = 34,0
1 * 10 = 10,1
2 * 5 = 4,0
0 * 7 = 0,1
2 * 4 = 4,0
0 * 2 = 0,1
7 * 1 = -1,0
2 * 0 = 0,1
0 * 0 = 9,0
10 * 0 = 0,1
5 * 10 = 57,0
6 * 3 = 18,1
6 * 9 = 46,0
3 * 9 = 27,1
1 * 5 = 2,0
1 * 2 = 2,1
2 * 5 = 14,0
9 * 0 = 0,1
1 * 2 = -5,0
9 * 3 = 27,1
9 * 3 = 29,0
1 * 9 = 9,1
0 * 7 = -3,0
2 * 4 = 8,1
5 * 5 = 26,0
4 * 9 = 36,1
2 * 8 = 21,0
0 * 2 = 0,1
5 * 5 = 27,0
8 * 5 = 40,1
9 * 9 = 80,0
8 * 9 = 72,1
0 * 4 = 2,0
2 * 9 = 18,1
3 * 0 = -8,0
8 * 8 = 64,1
2 * 7 = 15,0
8 * 5 = 40,1
7 * 1 = 9,0
10 * 7 = 70,1
10 * 10 = 93,0
9 * 0 = 0,1
10 * 1 = 20,0
5 * 7 = 35,1
8 * 7 = 61,0
4 * 6 = 24,1
5 * 4 = 15,0
4 * 2 = 8,1
2 * 2 = 12,0
7 * 4 = 28,1
10 * 8 = 81,0
5 * 8 = 40,1
2 * 10 = 18,0
1 * 6 = 6,1
7 * 3 = 11,0
6 * 9 = 54,1
9 * 3 = 36,0
3 * 9 = 27,1
4 * 2 = 16,0
8 * 9 = 72,1
1 * 2 = -4,0
2 * 9 = 18,1
7 * 10 = 80,0
10 * 3 = 30,1
7 * 4 = 30,0
3 * 9 = 27,1
8 * 10 = 90,0
2 * 2 = 4,1
4 * 4 = 14,0
7 * 1 = 7,1
6 * 8 = 42,0
0 * 2 = 0,1
1 * 8 = 5,0
8 * 4 = 32,1
2 * 2 = 8,0
0 * 1 = 0,1
0 * 7 = -9,0
0 * 4 = 0,1
7 * 2 = 4,0
7 * 4 = 28,1
5 * 8 = 30,0
6 * 5 = 30,1
8 * 2 = 13,0
6 * 1 = 6,1
3 * 3 = 2,0
2 * 5 = 10,1
6 * 6 = 44,0
0 * 7 = 0,1
10 * 4 = 37,0
4 * 1 = 4,1
3 * 1 = -4,0
4 * 5 = 20,1
9 * 9 = 72,0
8 * 9 = 72,1
8 * 2 = 18,0
5 * 0 = 0,1
7 * 8 = 48,0
2 * 3 = 6,1
7 * 2 = 20,0
9 * 5 = 45,1
2 * 6 = 11,0
3 * 8 = 24,1
6 * 5 = 25,0
8 * 10 = 80,1
8 * 1 = -2,0
6 * 4 = 24,1
8 * 10 = 75,0
0 * 7 = 0,1
9 * 1 = 8,0
6 * 4 = 24,1
4 * 3 = 21,0
9 * 9 = 81,1
5 * 10 = 57,0
7 * 0 = 0,1
3 * 5 = 6,0
7 * 8 = 56,1
10 * 5 = 43,0
0 * 9 = 0,1
4 * 6 = 18,0
9 * 2 = 18,1
3 * 3 = 11,0
9 * 5 = 45,1
10 * 9 = 95,0
10 * 10 = 100,1
1 * 2 = -1,0
1 * 1 = 1,1
7 * 1 = 8,0
2 * 7 = 14,1
5 * 5 = 20,0
6 * 2 = 12,1
7 * 2 = 17,0
5 * 7 = 35,1
4 * 1 = -5,0
9 * 3 = 27,1
5 * 6 = 25,0
8 * 5 = 40,1
3 * 7 = 28,0
1 * 10 = 10,1
4 * 4 = 26,0
3 * 5 = 15,1
2 * 8 = 23,0
7 * 4 = 28,1
3 * 8 = 26,0
1 * 8 = 8,1
9 * 0 = 1,0
9 * 1 = 9,1
3 * 7 = 20,0
8 * 8 = 64,1
3 * 3 = 7,0
6 * 1 = 6,1
5 * 7 = 27,0
6 * 6 = 36,1
6 * 4 = 26,0
3 * 5 = 15,1
3 * 7 = 19,0
4 * 5 = 20,1
6 * 6 = 30,0
0 * 4 = 0,1
9 * 0 = -6,0
5 * 7 = 35,1
10 * 4 = 46,0
5 * 6 = 30,1
2 * 2 = -5,0
0 * 9 = 0,1
5 * 3 = 22,0
4 * 5 = 20,1
2 * 7 = 20,0
1 * 7 = 7,1
1 * 10 = 6,0
7 * 2 = 14,1
4 * 6 = 19,0
5 * 8 = 40,1
1 * 7 = 13,0
10 * 5 = 50,1
8 * 5 = 49,0
4 * 0 = 0,1
10 * 6 = 50,0
1 * 8 = 8,1
4 * 3 = 2,0
5 * 3 = 15,1
6 * 6 = 30,0
8 * 3 = 24,1
5 * 10 = 54,0
9 * 2 = 18,1
3 * 6 = 9,0
7 * 6 = 42,1
1 * 8 = 0,0
8 * 0 = 0,1
8 * 3 = 32,0
0 * 4 = 0,1
4 * 4 = 18,0
7 * 9 = 63,1
3 * 4 = 4,0
3 * 6 = 18,1
3 * 5 = 19,0
8 * 5 = 40,1
4 * 4 = 25,0
0 * 10 = 0,1
10 * 9 = 95,0
7 * 1 = 7,1
7 * 2 = 6,0
3 * 4 = 12,1
0 * 2 = 4,0
9 * 6 = 54,1
10 * 5 = 48,0
10 * 5 = 50,1
6 * 4 = 26,0
5 * 4 = 20,1
9 * 4 = 41,0
1 * 5 = 5,1
6 * 0 = 9,0
0 * 10 = 0,1
9 * 7 = 65,0
2 * 2 = 4,1
1 * 1 = -1,0
6 * 4 = 24,1
7 * 10 = 77,0
1 * 5 = 5,1
10 * 5 = 49,0
7 * 4 = 28,1
9 * 0 = -1,0
1 * 5 = 5,1
3 * 9 = 24,0
1 * 9 = 9,1
8 * 7 = 52,0
7 * 2 = 14,1
7 * 9 = 72,0
1 * 4 = 4,1
4 * 6 = 28,0
9 * 5 = 45,1
0 * 5 = -10,0
1 * 0 = 0,1
8 * 2 = 20,0
10 * 9 = 90,1
10 * 7 = 63,0
3 * 6 = 18,1
10 * 2 = 10,0
8 * 0 = 0,1
6 * 3 = 19,0
5 * 8 = 40,1
1 * 0 = -3,0
4 * 4 = 16,1
5 * 6 = 27,0
4 * 5 = 20,1
10 * 3 = 31,0
9 * 10 = 90,1
2 * 1 = 5,0
5 * 2 = 10,1
3 * 6 = 21,0
9 * 3 = 27,1
8 * 3 = 34,0
5 * 0 = 0,1
0 * 8 = -7,0
7 * 8 = 56,1
2 * 0 = -2,0
7 * 0 = 0,1
9 * 2 = 11,0
2 * 10 = 20,1
5 * 1 = 2,0
3 * 0 = 0,1
2 * 1 = -5,0
9 * 8 = 72,1
2 * 2 = -5,0
8 * 2 = 16,1
2 * 8 = 22,0
5 * 9 = 45,1
7 * 5 = 31,0
5 * 8 = 40,1
5 * 0 = 2,0
10 * 0 = 0,1
6 * 4 = 15,0
10 * 6 = 60,1
4 * 6 = 29,0
7 * 2 = 14,1
1 * 4 = 9,0
7 * 0 = 0,1
4 * 9 = 27,0
2 * 3 = 6,1
6 * 3 = 25,0
0 * 5 = 0,1
6 * 9 = 51,0
7 * 2 = 14,1
8 * 4 = 31,0
0 * 5 = 0,1
6 * 2 = 17,0
2 * 3 = 6,1
6 * 4 = 25,0
7 * 5 = 35,1
5 * 9 = 38,0
0 * 5 = 0,1
2 * 1 = 1,0
3 * 0 = 0,1
8 * 4 = 26,0
7 * 1 = 7,1
8 * 10 = 84,0
7 * 9 = 63,1
0 * 0 = 4,0
8 * 8 = 64,1
2 * 8 = 17,0
5 * 6 = 30,1
2 * 7 = 21,0
8 * 9 = 72,1
4 * 2 = 1,0
10 * 5 = 50,1
3 * 1 = 13,0
5 * 0 = 0,1
6 * 2 = 17,0
7 * 9 = 63,1
7 * 5 = 41,0
3 * 6 = 18,1
6 * 1 = -2,0
2 * 0 = 0,1
7 * 4 = 36,0
7 * 7 = 49,1
7 * 7 = 56,0
8 * 7 = 56,1
0 * 1 = 10,0
1 * 4 = 4,1
2 * 6 = 11,0
10 * 6 = 60,1
1 * 3 = 8,0
5 * 1 = 5,1
10 * 2 = 14,0
7 * 2 = 14,1
3 * 0 = 8,0
3 * 4 = 12,1
3 * 6 = 22,0
9 * 1 = 9,1
3 * 0 = -2,0
9 * 5 = 45,1
0 * 7 = -9,0
7 * 4 = 28,1
2 * 3 = 14,0
9 * 9 = 81,1
8 * 8 = 68,0
8 * 10 = 80,1
7 * 10 = 78,0
10 * 8 = 80,1
2 * 5 = 6,0
10 * 8 = 80,1
10 * 4 = 50,0
8 * 10 = 80,1
5 * 1 = 8,0
2 * 2 = 4,1
0 * 4 = 4,0
3 * 9 = 27,1
6 * 2 = 4,0
3 * 7 = 21,1
8 * 3 = 33,0
10 * 7 = 70,1
2 * 3 = -3,0
8 * 6 = 48,1
9 * 3 = 34,0
7 * 9 = 63,1
6 * 5 = 35,0
10 * 0 = 0,1
7 * 9 = 54,0
10 * 10 = 100,1
0 * 9 = -10,0
5 * 9 = 45,1
6 * 9 = 51,0
5 * 0 = 0,1
0 * 2 = -6,0
5 * 5 = 25,1
7 * 7 = 55,0
4 * 0 = 0,1
9 * 3 = 33,0
5 * 1 = 5,1
3 * 3 = 6,0
3 * 1 = 3,1
7 * 3 = 18,0
10 * 2 = 20,1
7 * 6 = 37,0
3 * 9 = 27,1
4 * 0 = -6,0
10 * 0 = 0,1
4 * 0 = -9,0
3 * 9 = 27,1
6 * 1 = 2,0
7 * 7 = 49,1
5 * 3 = 10,0
9 * 3 = 27,1
6 * 4 = 17,0
4 * 10 = 40,1
0 * 3 = 9,0
1 * 4 = 4,1
1 * 10 = 8,0
9 * 2 = 18,1
6 * 8 = 38,0
0 * 2 = 0,1
1 * 4 = -1,0
6 * 0 = 0,1
1 * 10 = 18,0
9 * 9 = 81,1
8 * 4 = 33,0
6 * 3 = 18,1
9 * 10 = 96,0
4 * 5 = 20,1
9 * 8 = 75,0
2 * 7 = 14,1
9 * 4 = 33,0
1 * 3 = 3,1
9 * 0 = 2,0
6 * 8 = 48,1
8 * 3 = 23,0
8 * 5 = 40,1
3 * 9 = 19,0
6 * 4 = 24,1
5 * 8 = 30,0
9 * 8 = 72,1
8 * 2 = 10,0
8 * 7 = 56,1
4 * 10 = 35,0
5 * 1 = 5,1
1 * 0 = -8,0
4 * 7 = 28,1
0 * 2 = 10,0
7 * 7 = 49,1
1 * 6 = 15,0
7 * 0 = 0,1
5 * 2 = 4,0
1 * 4 = 4,1
9 * 1 = 18,0
8 * 6 = 48,1
3 * 10 = 32,0
5 * 1 = 5,1
0 * 3 = 5,0
4 * 5 = 20,1
10 * 4 = 44,0
8 * 4 = 32,1
6 * 7 = 43,0
4 * 10 = 40,1
5 * 2 = 1,0
8 * 2 = 16,1
0 * 2 = -2,0
4 * 2 = 8,1
9 * 2 = 24,0
9 * 7 = 63,1
7 * 5 = 29,0
2 * 6 = 12,1
10 * 2 = 18,0
6 * 0 = 0,1
0 * 0 = 10,0
4 * 10 = 40,1
9 * 6 = 59,0
6 * 8 = 48,1
5 * 8 = 42,0
2 * 4 = 8,1
10 * 10 = 98,0
6 * 4 = 24,1
5 * 2 = 9,0
1 * 0 = 0,1
7 * 5 = 42,0
0 * 9 = 0,1
5 * 6 = 25,0
5 * 8 = 40,1
7 * 5 = 45,0
8 * 2 = 16,1
4 * 5 = 24,0
4 * 6 = 24,1
9 * 8 = 73,0
9 * 8 = 72,1
5 * 0 = 2,0
9 * 4 = 36,1
6 * 7 = 44,0
0 * 5 = 0,1
0 * 9 = 5,0
6 * 7 = 42,1
1 * 6 = -1,0
10 * 4 = 40,1
0 * 0 = -7,0
9 * 7 = 63,1
4 * 3 = 17,0
3 * 4 = 12,1
2 * 7 = 15,0
7 * 6 = 42,1
1 * 4 = 12,0
3 * 7 = 21,1
1 * 7 = 2,0
5 * 8 = 40,1
3 * 7 = 13,0
3 * 1 = 3,1
6 * 3 = 22,0
1 * 3 = 3,1
1 * 3 = -7,0
9 * 6 = 54,1
10 * 8 = 71,0
0 * 1 = 0,1
3 * 5 = 5,0
10 * 9 = 90,1
4 * 7 = 32,0
2 * 1 = 2,1
3 * 8 = 30,0
9 * 8 = 72,1
3 * 7 = 16,0
8 * 7 = 56,1
8 * 3 = 27,0
9 * 4 = 36,1
4 * 8 = 22,0
9 * 5 = 45,1
9 * 7 = 65,0
9 * 5 = 45,1
4 * 6 = 17,0
6 * 7 = 42,1
7 * 1 = 15,0
10 * 9 = 90,1
1 * 10 = 15,0
3 * 6 = 18,1
10 * 8 = 85,0
10 * 10 = 100,1
3 * 1 = -6,0
4 * 1 = 4,1
3 * 1 = 5,0
10 * 3 = 30,1
10 * 4 = 34,0
2 * 5 = 10,1
7 * 7 = 43,0
1 * 7 = 7,1
10 * 8 = 76,0
10 * 2 = 20,1
1 * 0 = 1,0
2 * 5 = 10,1
6 * 7 = 35,0
2 * 9 = 18,1
9 * 0 = -9,0
0 * 4 = 0,1
7 * 7 = 46,0
3 * 5 = 15,1
4 * 8 = 27,0
9 * 8 = 72,1
10 * 7 = 68,0
9 * 7 = 63,1
10 * 7 = 64,0
8 * 9 = 72,1
9 * 3 = 34,0
6 * 7 = 42,1
6 * 1 = 2,0
0 * 7 = 0,1
5 * 5 = 26,0
2 * 1 = 2,1
6 * 8 = 43,0
6 * 4 = 24,1
3 * 2 = 7,0
3 * 10 = 30,1
9 * 3 = 17,0
10 * 3 = 30,1
6 * 7 = 45,0
0 * 10 = 0,1
0 * 3 = 7,0
3 * 9 = 27,1
9 * 3 = 17,0
10 * 2 = 20,1
6 * 0 = -2,0
5 * 7 = 35,1
0 * 2 = -2,0
2 * 0 = 0,1
4 * 7 = 20,0
0 * 10 = 0,1
8 * 5 = 42,0
0 * 10 = 0,1
4 * 6 = 25,0
2 * 2 = 4,1
9 * 2 = 13,0
2 * 9 = 18,1
6 * 5 = 31,0
3 * 5 = 15,1
3 * 7 = 31,0
10 * 3 = 30,1
10 * 3 = 40,0
5 * 3 = 15,1
2 * 7 = 4,0
6 * 1 = 6,1
6 * 10 = 53,0
1 * 8 = 8,1
7 * 6 = 44,0
0 * 4 = 0,1
4 * 4 = 22,0
4 * 9 = 36,1
6 * 3 = 22,0
5 * 10 = 50,1
1 * 3 = -7,0
6 * 0 = 0,1
8 * 6 = 39,0
8 * 4 = 32,1
9 * 2 = 17,0
5 * 7 = 35,1
10 * 9 = 88,0
8 * 1 = 8,1
8 * 0 = -9,0
10 * 5 = 50,1
5 * 10 = 52,0
7 * 0 = 0,1
6 * 8 = 42,0
4 * 8 = 32,1
1 * 5 = 0,0
8 * 3 = 24,1
0 * 0 = -9,0
7 * 8 = 56,1
9 * 8 = 81,0
6 * 10 = 60,1
9 * 8 = 80,0
9 * 7 = 63,1
3 * 7 = 24,0
7 * 9 = 63,1
6 * 4 = 29,0
10 * 3 = 30,1
9 * 5 = 37,0
10 * 2 = 20,1
2 * 3 = 14,0
1 * 7 = 7,1
10 * 3 = 29,0
8 * 7 = 56,1
10 * 1 = 13,0
0 * 4 = 0,1
4 * 8 = 33,0
1 * 1 = 1,1
2 * 6 = 22,0
5 * 2 = 10,1
3 * 4 = 11,0
0 * 2 = 0,1
1 * 2 = 8,0
9 * 3 = 27,1
0 * 4 = 4,0
9 * 9 = 81,1
6 * 3 = 28,0
1 * 9 = 9,1
4 * 8 = 25,0
10 * 0 = 0,1
4 * 3 = 3,0
1 * 2 = 2,1
9 * 7 = 62,0
4 * 0 = 0,1
1 * 6 = 11,0
5 * 7 = 35,1
9 * 4 = 45,0
8 * 0 = 0,1
10 * 0 = 9,0
4 * 2 = 8,1
7 * 6 = 49,0
7 * 6 = 42,1
10 * 0 = -2,0
8 * 4 = 32,1
1 * 9 = 18,0
10 * 8 = 80,1
1 * 9 = 17,0
7 * 3 = 21,1
3 * 9 = 24,0
1 * 2 = 2,1
5 * 4 = 18,0
9 * 0 = 0,1
3 * 1 = -6,0
8 * 7 = 56,1
0 * 5 = -1,0
1 * 9 = 9,1
10 * 7 = 77,0
7 * 0 = 0,1
1 * 0 = 6,0
10 * 2 = 20,1
2 * 1 = 9,0
8 * 1 = 8,1
1 * 10 = 7,0
5 * 6 = 30,1
2 * 8 = 20,0
6 * 5 = 30,1
6 * 7 = 43,0
5 * 7 = 35,1
4 * 2 = -1,0
1 * 0 = 0,1
6 * 2 = 19,0
6 * 4 = 24,1
8 * 5 = 44,0
10 * 4 = 40,1
3 * 8 = 30,0
4 * 1 = 4,1
10 * 7 = 74,0
0 * 0 = 0,1
8 * 8 = 70,0
6 * 6 = 36,1
0 * 8 = 8,0
6 * 1 = 6,1
2 * 9 = 12,0
9 * 6 = 54,1
6 * 5 = 26,0
4 * 1 = 4,1
9 * 5 = 54,0
0 * 10 = 0,1
9 * 2 = 23,0
0 * 10 = 0,1
3 * 4 = 18,0
7 * 8 = 56,1
4 * 6 = 16,0
1 * 2 = 2,1
5 * 1 = 1,0
6 * 5 = 30,1
4 * 4 = 7,0
9 * 0 = 0,1
8 * 0 = 4,0
2 * 3 = 6,1
4 * 10 = 31,0
0 * 7 = 0,1
10 * 9 = 89,0
7 * 9 = 63,1
1 * 0 = -4,0
0 * 0 = 0,1
5 * 7 = 45,0
9 * 1 = 9,1
3 * 10 = 40,0
2 * 7 = 14,1
8 * 2 = 13,0
7 * 10 = 70,1
8 * 3 = 20,0
10 * 8 = 80,1
4 * 1 = 13,0
9 * 8 = 72,1
8 * 6 = 49,0
10 * 1 = 10,1
8 * 5 = 44,0
2 * 10 = 20,1
1 * 6 = 2,0
0 * 1 = 0,1
5 * 5 = 30,0
5 * 8 = 40,1
8 * 6 = 38,0
6 * 3 = 18,1
2 * 8 = 9,0
4 * 3 = 12,1
0 * 7 = -4,0
5 * 6 = 30,1
4 * 4 = 21,0
5 * 4 = 20,1
