statement,label
679 > 777,0
551 > 76,1
13 > 266,0
810 > 42,1
815 > 952,0
604 > 221,1
293 > 399,0
855 > 781,1
3 > 364,0
832 > 459,1
628 > 629,0
698 > 395,1
417 > 539,0
641 > 586,1
30 > 379,0
410 > 237,1
267 > 285,0
946 > 822,1
815 > 945,0
665 > 304,1
341 > 482,0
776 > 187,1
427 > 853,0
618 > 249,1
660 > 863,0
723 > 585,1
126 > 771,0
946 > 301,1
257 > 697,0
795 > 762,1
212 > 526,0
998 > 683,1
520 > 706,0
777 > 313,1
127 > 874,0
944 > 484,1
135 > 767,0
450 > 391,1
200 > 510,0
728 > 409,1
288 > 349,0
845 > 237,1
221 > 753,0
250 > 118,1
704 > 942,0
745 > 77,1
278 > 806,0
921 > 296,1
239 > 985,0
758 > 740,1
800 > 891,0
622 > 148,1
54 > 309,0
925 > 729,1
335 > 467,0
763 > 375,1
769 > 934,0
654 > 223,1
200 > 436,0
631 > 572,1
666 > 897,0
493 > 435,1
123 > 573,0
530 > 121,1
285 > 790,0
928 > 601,1
266 > 918,0
581 > 281,1
335 > 345,0
436 > 187,1
543 > 554,0
769 > 565,1
427 > 996,0
598 > 280,1
199 > 989,0
365 > 28,1
414 > 727,0
951 > 254,1
812 > 871,0
673 > 604,1
43 > 969,0
311 > 90,1
20 > 530,0
834 > 417,1
640 > 946,0
304 > 214,1
359 > 385,0
830 > 54,1
302 > 887,0
999 > 294,1
56 > 320,0
584 > 580,1
621 > 878,0
384 > 231,1
253 > 804,0
723 > 97,1
266 > 338,0
394 > 311,1
429 > 499,0
764 > 680,1
368 > 889,0
494 > 203,1
433 > 778,0
979 > 966,1
4 > 195,0
828 > 622,1
72 > 653,0
835 > 177,1
620 > 658,0
578 > 561,1
437 > 571,0
272 > 99,1
376 > 650,0
679 > 298,1
177 > 265,0
798 > 317,1
725 > 999,0
568 > 156,1
386 > 762,0
533 > 461,1
294 > 397,0
815 > 367,1
663 > 700,0
520 > 65,1
703 > 861,0
721 > 186,1
229 > 714,0
849 > 242,1
92 > 575,0
226 > 150,1
71 > 716,0
375 > 357,1
57 > 598,0
544 > 123,1
59 > 298,0
482 > 61,1
484 > 875,0
745 > 345,1
279 > 900,0
592 > 396,1
479 > 765,0
761 > 185,1
8 > 945,0
764 > 485,1
127 > 970,0
864 > 404,1
188 > 819,0
607 > 500,1
179 > 751,0
428 > 59,1
737 > 762,0
527 > 222,1
726 > 865,0
820 > 122,1
356 > 939,0
776 > 213,1
635 > 748,0
878 > 367,1
213 > 274,0
446 > 245,1
34 > 272,0
742 > 137,1
335 > 781,0
839 > 558,1
827 > 843,0
461 > 115,1
124 > 995,0
863 > 235,1
132 > 824,0
300 > 197,1
10 > 437,0
480 > 416,1
434 > 502,0
636 > 290,1
355 > 808,0
679 > 63,1
529 > 602,0
471 > 121,1
269 > 327,0
559 > 320,1
282 > 805,0
976 > 821,1
119 > 445,0
464 > 387,1
339 > 471,0
330 > 281,1
349 > 597,0
563 > 231,1
578 > 610,0
847 > 705,1
333 > 693,0
263 > 225,1
775 > 866,0
815 > 286,1
649 > 688,0
765 > 190,1
56 > 790,0
489 > 381,1
199 > 998,0
777 > 55,1
480 > 561,0
602 > 601,1
98 > 656,0
799 > 160,1
595 > 909,0
471 > 330,1
265 > 879,0
876 > 249,1
583 > 623,0
116 > 86,1
456 > 826,0
902 > 10,1
483 > 809,0
971 > 460,1
304 > 593,0
950 > 37,1
226 > 584,0
511 > 501,1
92 > 709,0
942 > 309,1
289 > 375,0
910 > 140,1
508 > 981,0
943 > 118,1
648 > 853,0
982 > 964,1
257 > 387,0
808 > 80,1
375 > 894,0
403 > 349,1
286 > 507,0
752 > 593,1
746 > 753,0
383 > 125,1
188 > 832,0
401 > 6,1
102 > 840,0
841 > 82,1
226 > 319,0
821 > 616,1
395 > 478,0
283 > 255,1
784 > 852,0
793 > 372,1
282 > 722,0
577 > 86,1
623 > 801,0
483 > 373,1
706 > 938,0
644 > 211,1
89 > 986,0
967 > 834,1
330 > 618,0
516 > 252,1
0 > 374,0
972 > 725,1
144 > 166,0
625 > 568,1
573 > 850,0
742 > 232,1
320 > 353,0
464 > 175,1
157 > 878,0
938 > 173,1
124 > 700,0
700 > 360,1
41 > 970,0
240 > 123,1
168 > 561,0
468 > 458,1
407 > 992,0
713 > 292,1
551 > 556,0
684 > 151,1
403 > 524,0
485 > 288,1
362 > 594,0
494 > 92,1
548 > 781,0
823 > 192,1
663 > 748,0
60 > 44,1
777 > 794,0
727 > 643,1
38 > 809,0
797 > 511,1
609 > 812,0
995 > 684,1
104 > 319,0
680 > 300,1
183 > 328,0
545 > 465,1
749 > 836,0
159 > 14,1
417 > 552,0
817 > 319,1
499 > 949,0
879 > 457,1
494 > 567,0
951 > 171,1
672 > 679,0
288 > 82,1
304 > 528,0
899 > 316,1
118 > 905,0
800 > 500,1
107 > 384,0
715 > 461,1
429 > 651,0
238 > 82,1
397 > 407,0
897 > 789,1
180 > 260,0
704 > 176,1
574 > 596,0
840 > 680,1
509 > 938,0
681 > 612,1
81 > 454,0
736 > 415,1
423 > 844,0
683 > 275,1
405 > 968,0
966 > 285,1
708 > 919,0
828 > 66,1
216 > 522,0
20 > 15,1
532 > 587,0
780 > 592,1
138 > 388,0
553 > 419,1
366 > 395,0
535 > 65,1
452 > 582,0
714 > 176,1
24 > 972,0
469 > 179,1
538 > 919,0
489 > 307,1
1 > 313,0
779 > 653,1
0 > 190,0
381 > 52,1
281 > 521,0
239 > 33,1
292 > 507,0
219 > 38,1
448 > 484,0
963 > 379,1
183 > 260,0
362 > 266,1
0 > 497,0
950 > 804,1
525 > 921,0
822 > 123,1
269 > 662,0
397 > 87,1
163 > 908,0
299 > 239,1
686 > 744,0
471 > 274,1
184 > 474,0
520 > 65,1
534 > 600,0
470 > 400,1
280 > 927,0
970 > 831,1
715 > 981,0
434 > 25,1
186 > 238,0
711 > 307,1
388 > 508,0
980 > 649,1
237 > 925,0
541 > 531,1
82 > 805,0
972 > 182,1
390 > 805,0
927 > 434,1
161 > 691,0
668 > 308,1
53 > 63,0
922 > 475,1
876 > 926,0
124 > 86,1
226 > 443,0
495 > 212,1
520 > 749,0
547 > 175,1
594 > 902,0
953 > 697,1
709 > 924,0
669 > 49,1
41 > 261,0
408 > 27,1
225 > 520,0
855 > 344,1
365 > 647,0
186 > 44,1
507 > 991,0
565 > 533,1
173 > 942,0
863 > 769,1
212 > 447,0
587 > 384,1
91 > 198,0
745 > 452,1
51 > 771,0
294 > 293,1
119 > 471,0
881 > 729,1
406 > 814,0
733 > 220,1
121 > 675,0
739 > 197,1
359 > 731,0
870 > 456,1
385 > 752,0
702 > 283,1
91 > 659,0
840 > 312,1
671 > 821,0
721 > 77,1
649 > 803,0
866 > 530,1
553 > 881,0
951 > 863,1
516 > 641,0
841 > 821,1
565 > 944,0
472 > 222,1
766 > 832,0
722 > 68,1
666 > 815,0
609 > 351,1
348 > 505,0
163 > 89,1
391 > 870,0
814 > 482,1
433 > 772,0
845 > 34,1
370 > 870,0
645 > 378,1
613 > 806,0
876 > 167,1
142 > 884,0
476 > 160,1
221 > 868,0
909 > 693,1
177 > 798,0
723 > 667,1
13 > 301,0
926 > 856,1
274 > 664,0
592 > 230,1
178 > 360,0
281 > 272,1
108 > 767,0
811 > 361,1
660 > 862,0
780 > 233,1
500 > 688,0
742 > 562,1
395 > 484,0
775 > 604,1
125 > 413,0
758 > 583,1
38 > 474,0
629 > 452,1
276 > 570,0
730 > 565,1
153 > 244,0
869 > 48,1
153 > 454,0
898 > 300,1
493 > 671,0
615 > 395,1
31 > 757,0
434 > 213,1
286 > 649,0
912 > 476,1
578 > 765,0
836 > 495,1
632 > 720,0
670 > 143,1
513 > 957,0
767 > 584,1
862 > 981,0
783 > 210,1
511 > 583,0
875 > 329,1
339 > 755,0
817 > 733,1
304 > 490,0
925 > 425,1
264 > 787,0
977 > 874,1
342 > 941,0
285 > 171,1
3 > 633,0
429 > 322,1
405 > 787,0
791 > 42,1
104 > 717,0
553 > 408,1
320 > 417,0
621 > 419,1
101 > 363,0
614 > 506,1
849 > 997,0
560 > 524,1
324 > 385,0
671 > 231,1
477 > 688,0
582 > 140,1
654 > 991,0
780 > 771,1
125 > 943,0
757 > 517,1
407 > 879,0
701 > 318,1
376 > 385,0
694 > 655,1
408 > 708,0
842 > 673,1
589 > 623,0
755 > 248,1
164 > 267,0
702 > 212,1
418 > 498,0
934 > 788,1
27 > 931,0
918 > 720,1
186 > 426,0
730 > 24,1
527 > 884,0
854 > 793,1
441 > 509,0
898 > 151,1
39 > 903,0
830 > 619,1
216 > 547,0
845 > 347,1
139 > 519,0
706 > 610,1
586 > 871,0
412 > 122,1
854 > 871,0
989 > 819,1
488 > 585,0
467 > 57,1
131 > 707,0
719 > 363,1
274 > 962,0
373 > 129,1
257 > 756,0
469 > 286,1
508 > 673,0
561 > 386,1
182 > 956,0
772 > 391,1
30 > 403,0
741 > 83,1
372 > 644,0
551 > 113,1
12 > 336,0
381 > 357,1
120 > 270,0
489 > 299,1
759 > 851,0
945 > 72,1
860 > 864,0
66 > 24,1
365 > 610,0
417 > 416,1
749 > 923,0
752 > 295,1
71 > 487,0
384 > 347,1
301 > 869,0
552 > 336,1
32 > 205,0
826 > 76,1
804 > 993,0
726 > 135,1
221 > 949,0
767 > 380,1
73 > 212,0
424 > 212,1
79 > 553,0
367 > 270,1
142 > 370,0
420 > 235,1
218 > 404,0
233 > 47,1
1 > 539,0
582 > 173,1
157 > 939,0
379 > 1,1
262 > 500,0
988 > 884,1
253 > 324,0
457 > 447,1
301 > 698,0
762 > 278,1
122 > 652,0
599 > 583,1
186 > 558,0
554 > 192,1
53 > 270,0
966 > 717,1
402 > 674,0
778 > 166,1
222 > 508,0
763 > 225,1
438 > 805,0
710 > 24,1
711 > 906,0
565 > 446,1
705 > 807,0
330 > 255,1
31 > 189,0
894 > 354,1
689 > 951,0
408 > 335,1
642 > 974,0
798 > 496,1
510 > 819,0
502 > 481,1
112 > 512,0
159 > 97,1
14 > 459,0
542 > 73,1
308 > 346,0
654 > 423,1
224 > 933,0
780 > 21,1
351 > 832,0
292 > 271,1
229 > 646,0
1000 > 614,1
448 > 637,0
729 > 512,1
816 > 998,0
929 > 13,1
138 > 553,0
677 > 476,1
127 > 549,0
786 > 279,1
879 > 957,0
466 > 235,1
430 > 836,0
142 > 77,1
337 > 350,0
899 > 890,1
559 > 748,0
773 > 490,1
152 > 555,0
947 > 315,1
276 > 725,0
821 > 193,1
331 > 982,0
635 > 626,1
577 > 635,0
825 > 42,1
276 > 699,0
744 > 172,1
87 > 141,0
926 > 222,1
913 > 972,0
760 > 373,1
502 > 604,0
582 > 275,1
509 > 897,0
945 > 658,1
45 > 117,0
703 > 339,1
219 > 654,0
840 > 206,1
125 > 257,0
638 > 198,1
702 > 959,0
764 > 753,1
64 > 410,0
209 > 74,1
570 > 577,0
821 > 676,1
375 > 584,0
668 > 564,1
517 > 627,0
786 > 663,1
162 > 339,0
304 > 269,1
31 > 986,0
788 > 381,1
27 > 829,0
980 > 824,1
115 > 190,0
788 > 709,1
698 > 933,0
976 > 821,1
55 > 593,0
473 > 382,1
623 > 932,0
543 > 254,1
50 > 194,0
481 > 84,1
235 > 365,0
658 > 141,1
274 > 994,0
207 > 135,1
141 > 675,0
729 > 83,1
359 > 398,0
649 > 298,1
613 > 634,0
967 > 313,1
6 > 750,0
778 > 295,1
188 > 916,0
870 > 106,1
104 > 256,0
636 > 346,1
605 > 907,0
489 > 231,1
295 > 679,0
482 > 50,1
106 > 342,0
687 > 215,1
881 > 929,0
553 > 261,1
187 > 662,0
650 > 32,1
339 > 345,0
751 > 549,1
432 > 655,0
645 > 229,1
134 > 816,0
622 > 326,1
167 > 900,0
455 > 427,1
369 > 667,0
668 > 343,1
488 > 772,0
904 > 569,1
39 > 922,0
870 > 750,1
334 > 489,0
809 > 573,1
407 > 756,0
323 > 104,1
622 > 764,0
624 > 181,1
439 > 648,0
622 > 471,1
33 > 753,0
969 > 847,1
368 > 931,0
991 > 681,1
414 > 819,0
931 > 758,1
734 > 866,0
220 > 58,1
595 > 646,0
728 > 581,1
5 > 85,0
254 > 235,1
57 > 256,0
257 > 230,1
255 > 958,0
466 > 225,1
275 > 409,0
575 > 19,1
83 > 859,0
284 > 31,1
390 > 404,0
446 > 287,1
310 > 822,0
848 > 459,1
727 > 956,0
780 > 691,1
347 > 861,0
781 > 486,1
730 > 866,0
983 > 757,1
514 > 896,0
360 > 6,1
342 > 573,0
545 > 171,1
190 > 414,0
361 > 197,1
54 > 577,0
592 > 8,1
645 > 951,0
610 > 502,1
587 > 946,0
941 > 129,1
216 > 313,0
550 > 425,1
857 > 990,0
862 > 777,1
263 > 290,0
694 > 76,1
688 > 815,0
653 > 194,1
9 > 843,0
981 > 260,1
206 > 425,0
798 > 238,1
389 > 439,0
765 > 57,1
652 > 994,0
955 > 874,1
117 > 215,0
847 > 403,1
255 > 833,0
618 > 527,1
247 > 350,0
722 > 328,1
389 > 791,0
980 > 520,1
571 > 849,0
971 > 242,1
456 > 951,0
424 > 37,1
35 > 640,0
291 > 95,1
251 > 605,0
999 > 677,1
39 > 204,0
709 > 89,1
405 > 614,0
761 > 535,1
200 > 837,0
867 > 638,1
349 > 525,0
809 > 691,1
189 > 466,0
629 > 8,1
77 > 855,0
325 > 4,1
819 > 825,0
306 > 140,1
117 > 728,0
529 > 36,1
205 > 831,0
494 > 70,1
90 > 341,0
286 > 279,1
555 > 790,0
237 > 13,1
243 > 737,0
858 > 797,1
683 > 727,0
829 > 130,1
543 > 969,0
419 > 351,1
79 > 796,0
242 > 214,1
811 > 866,0
906 > 161,1
683 > 873,0
991 > 939,1
71 > 348,0
883 > 299,1
818 > 937,0
721 > 14,1
91 > 756,0
519 > 466,1
240 > 303,0
615 > 386,1
541 > 953,0
722 > 578,1
250 > 507,0
664 > 616,1
676 > 814,0
676 > 377,1
238 > 287,0
968 > 109,1
114 > 686,0
367 > 236,1
465 > 933,0
919 > 715,1
131 > 474,0
255 > 70,1
53 > 235,0
814 > 221,1
375 > 654,0
808 > 462,1
458 > 550,0
917 > 153,1
213 > 774,0
879 > 566,1
190 > 505,0
560 > 404,1
605 > 647,0
915 > 507,1
142 > 624,0
682 > 501,1
4 > 223,0
810 > 48,1
889 > 990,0
923 > 701,1
406 > 765,0
546 > 53,1
323 > 467,0
577 > 31,1
154 > 894,0
138 > 45,1
672 > 906,0
248 > 7,1
181 > 761,0
896 > 160,1
464 > 840,0
583 > 87,1
854 > 878,0
676 > 31,1
526 > 885,0
908 > 780,1
921 > 959,0
531 > 337,1
123 > 222,0
685 > 342,1
29 > 85,0
140 > 53,1
58 > 896,0
857 > 16,1
228 > 644,0
175 > 58,1
386 > 815,0
917 > 607,1
458 > 545,0
464 > 215,1
649 > 752,0
990 > 974,1
34 > 839,0
338 > 303,1
492 > 637,0
875 > 708,1
115 > 580,0
584 > 212,1
294 > 513,0
483 > 98,1
595 > 636,0
748 > 42,1
166 > 714,0
556 > 481,1
527 > 603,0
708 > 405,1
568 > 690,0
728 > 38,1
113 > 814,0
669 > 154,1
470 > 766,0
366 > 301,1
707 > 872,0
843 > 671,1
161 > 893,0
772 > 566,1
229 > 410,0
296 > 180,1
252 > 322,0
771 > 349,1
136 > 270,0
870 > 215,1
133 > 569,0
817 > 747,1
392 > 788,0
741 > 726,1
422 > 443,0
337 > 261,1
244 > 569,0
831 > 197,1
294 > 690,0
805 > 690,1
342 > 906,0
936 > 396,1
134 > 706,0
573 > 27,1
820 > 977,0
926 > 920,1
377 > 931,0
816 > 328,1
417 > 439,0
702 > 218,1
290 > 318,0
979 > 248,1
486 > 793,0
856 > 674,1
44 > 761,0
873 > 513,1
47 > 269,0
688 > 342,1
98 > 121,0
664 > 132,1
391 > 975,0
264 > 193,1
633 > 879,0
400 > 325,1
291 > 649,0
634 > 182,1
363 > 757,0
778 > 246,1
758 > 885,0
944 > 273,1
317 > 566,0
316 > 41,1
56 > 335,0
102 > 12,1
543 > 605,0
423 > 410,1
534 > 733,0
913 > 152,1
368 > 582,0
477 > 303,1
266 > 745,0
458 > 344,1
98 > 809,0
955 > 41,1
267 > 352,0
486 > 109,1
647 > 719,0
802 > 751,1
336 > 675,0
675 > 69,1
260 > 549,0
709 > 214,1
484 > 758,0
886 > 755,1
489 > 910,0
810 > 726,1
161 > 756,0
186 > 170,1
476 > 581,0
887 > 127,1
352 > 685,0
949 > 459,1
174 > 702,0
806 > 657,1
161 > 605,0
589 > 33,1
65 > 839,0
553 > 467,1
288 > 762,0
991 > 312,1
114 > 531,0
891 > 306,1
401 > 647,0
936 > 439,1
619 > 870,0
498 > 181,1
67 > 141,0
572 > 89,1
412 > 833,0
693 > 628,1
441 > 913,0
604 > 456,1
597 > 598,0
448 > 70,1
29 > 108,0
828 > 504,1
497 > 913,0
716 > 157,1
78 > 372,0
911 > 261,1
301 > 989,0
791 > 564,1
172 > 403,0
805 > 566,1
574 > 824,0
970 > 734,1
137 > 687,0
772 > 112,1
362 > 463,0
839 > 110,1
560 > 594,0
685 > 490,1
336 > 615,0
848 > 350,1
483 > 736,0
958 > 278,1
411 > 834,0
842 > 630,1
484 > 608,0
823 > 366,1
679 > 753,0
618 > 564,1
388 > 426,0
460 > 97,1
53 > 975,0
362 > 22,1
799 > 825,0
797 > 512,1
359 > 653,0
949 > 557,1
24 > 128,0
395 > 301,1
607 > 870,0
682 > 68,1
614 > 693,0
809 > 705,1
239 > 712,0
932 > 344,1
299 > 848,0
443 > 259,1
365 > 533,0
455 > 413,1
808 > 879,0
656 > 258,1
204 > 870,0
635 > 532,1
152 > 403,0
735 > 188,1
31 > 387,0
770 > 314,1
123 > 599,0
826 > 193,1
22 > 779,0
957 > 792,1
341 > 759,0
889 > 568,1
6 > 712,0
705 > 104,1
709 > 898,0
261 > 171,1
543 > 947,0
871 > 224,1
14 > 768,0
763 > 35,1
303 > 890,0
834 > 348,1
388 > 592,0
983 > 768,1
241 > 514,0
820 > 298,1
415 > 568,0
976 > 361,1
484 > 935,0
755 > 463,1
141 > 800,0
715 > 285,1
88 > 168,0
584 > 243,1
332 > 837,0
995 > 907,1
66 > 525,0
725 > 523,1
56 > 822,0
618 > 488,1
709 > 916,0
986 > 717,1
231 > 591,0
781 > 228,1
823 > 938,0
318 > 1,1
56 > 957,0
183 > 148,1
247 > 631,0
696 > 510,1
216 > 548,0
965 > 67,1
291 > 729,0
999 > 940,1
923 > 929,0
807 > 372,1
446 > 467,0
989 > 635,1
21 > 592,0
354 > 306,1
749 > 939,0
520 > 489,1
224 > 518,0
772 > 641,1
257 > 376,0
831 > 59,1
448 > 766,0
927 > 401,1
308 > 365,0
678 > 528,1
299 > 407,0
980 > 613,1
378 > 872,0
995 > 840,1
358 > 603,0
895 > 266,1
396 > 500,0
971 > 133,1
738 > 896,0
698 > 278,1
184 > 756,0
746 > 34,1
507 > 600,0
797 > 270,1
162 > 550,0
936 > 879,1
89 > 218,0
995 > 128,1
220 > 586,0
849 > 674,1
430 > 449,0
359 > 76,1
571 > 674,0
820 > 651,1
785 > 931,0
659 > 462,1
497 > 709,0
848 > 271,1
150 > 819,0
847 > 668,1
581 > 707,0
948 > 743,1
189 > 292,0
893 > 723,1
378 > 388,0
964 > 449,1
190 > 223,0
874 > 804,1
340 > 568,0
585 > 0,1
425 > 488,0
681 > 61,1
76 > 962,0
944 > 146,1
161 > 812,0
413 > 73,1
455 > 563,0
649 > 31,1
940 > 963,0
314 > 72,1
474 > 637,0
336 > 286,1
92 > 587,0
187 > 121,1
827 > 958,0
774 > 507,1
125 > 842,0
739 > 8,1
49 > 538,0
918 > 588,1
235 > 619,0
997 > 41,1
884 > 1000,0
797 > 466,1
498 > 811,0
489 > 92,1
323 > 488,0
871 > 433,1
77 > 180,0
929 > 461,1
550 > 840,0
832 > 236,1
363 > 664,0
582 > 113,1
350 > 916,0
578 > 456,1
659 > 728,0
984 > 386,1
248 > 741,0
496 > 493,1
97 > 762,0
973 > 880,1
459 > 587,0
1000 > 398,1
66 > 400,0
728 > 290,1
290 > 457,0
864 > 82,1
339 > 688,0
932 > 99,1
556 > 622,0
788 > 642,1
103 > 529,0
600 > 180,1
518 > 817,0
905 > 768,1
245 > 417,0
863 > 214,1
466 > 979,0
491 > 269,1
144 > 625,0
788 > 346,1
125 > 154,0
921 > 835,1
105 > 960,0
767 > 608,1
393 > 872,0
536 > 478,1
228 > 420,0
359 > 236,1
689 > 879,0
807 > 271,1
82 > 643,0
308 > 255,1
258 > 558,0
710 > 76,1
489 > 821,0
186 > 47,1
754 > 769,0
721 > 139,1
119 > 532,0
104 > 15,1
19 > 422,0
942 > 758,1
209 > 604,0
749 > 447,1
546 > 730,0
150 > 119,1
20 > 599,0
983 > 85,1
618 > 805,0
731 > 297,1
248 > 684,0
750 > 433,1
180 > 720,0
688 > 643,1
152 > 280,0
109 > 29,1
573 > 738,0
820 > 328,1
13 > 913,0
670 > 495,1
595 > 673,0
563 > 533,1
89 > 107,0
879 > 66,1
112 > 821,0
654 > 508,1
490 > 663,0
950 > 623,1
35 > 253,0
900 > 567,1
45 > 99,0
894 > 18,1
177 > 898,0
825 > 53,1
336 > 922,0
952 > 706,1
44 > 433,0
968 > 583,1
224 > 418,0
856 > 530,1
909 > 922,0
373 > 363,1
655 > 820,0
459 > 422,1
41 > 705,0
460 > 23,1
152 > 321,0
404 > 259,1
748 > 922,0
991 > 232,1
50 > 72,0
631 > 519,1
197 > 685,0
381 > 11,1
268 > 368,0
758 > 343,1
160 > 793,0
855 > 568,1
432 > 458,0
115 > 112,1
77 > 964,0
949 > 421,1
350 > 752,0
589 > 463,1
154 > 462,0
559 > 544,1
259 > 821,0
779 > 37,1
38 > 319,0
806 > 466,1
229 > 918,0
752 > 695,1
428 > 634,0
744 > 598,1
145 > 923,0
129 > 0,1
210 > 575,0
494 > 378,1
87 > 644,0
856 > 97,1
569 > 640,0
330 > 257,1
587 > 683,0
788 > 260,1
512 > 729,0
75 > 51,1
377 > 511,0
