statement,label
694 is divisible by 5,0
660 is divisible by 5,1
501 is divisible by 5,0
40 is divisible by 5,1
989 is divisible by 5,0
615 is divisible by 5,1
461 is divisible by 5,0
170 is divisible by 5,1
843 is divisible by 5,0
245 is divisible by 5,1
851 is divisible by 5,0
480 is divisible by 5,1
891 is divisible by 5,0
465 is divisible by 5,1
119 is divisible by 5,0
85 is divisible by 5,1
782 is divisible by 5,0
625 is divisible by 5,1
973 is divisible by 5,0
860 is divisible by 5,1
931 is divisible by 5,0
980 is divisible by 5,1
86 is divisible by 5,0
955 is divisible by 5,1
82 is divisible by 5,0
485 is divisible by 5,1
724 is divisible by 5,0
370 is divisible by 5,1
673 is divisible by 5,0
440 is divisible by 5,1
526 is divisible by 5,0
795 is divisible by 5,1
476 is divisible by 5,0
880 is divisible by 5,1
979 is divisible by 5,0
120 is divisible by 5,1
381 is divisible by 5,0
760 is divisible by 5,1
271 is divisible by 5,0
740 is divisible by 5,1
976 is divisible by 5,0
445 is divisible by 5,1
346 is divisible by 5,0
650 is divisible by 5,1
536 is divisible by 5,0
895 is divisible by 5,1
192 is divisible by 5,0
230 is divisible by 5,1
473 is divisible by 5,0
755 is divisible by 5,1
734 is divisible by 5,0
460 is divisible by 5,1
811 is divisible by 5,0
185 is divisible by 5,1
542 is divisible by 5,0
190 is divisible by 5,1
458 is divisible by 5,0
30 is divisible by 5,1
424 is divisible by 5,0
80 is divisible by 5,1
718 is divisible by 5,0
370 is divisible by 5,1
409 is divisible by 5,0
325 is divisible by 5,1
492 is divisible by 5,0
375 is divisible by 5,1
196 is divisible by 5,0
30 is divisible by 5,1
786 is divisible by 5,0
750 is divisible by 5,1
219 is divisible by 5,0
225 is divisible by 5,1
219 is divisible by 5,0
355 is divisible by 5,1
954 is divisible by 5,0
160 is divisible by 5,1
204 is divisible by 5,0
235 is divisible by 5,1
476 is divisible by 5,0
720 is divisible by 5,1
461 is divisible by 5,0
770 is divisible by 5,1
881 is divisible by 5,0
870 is divisible by 5,1
741 is divisible by 5,0
375 is divisible by 5,1
526 is divisible by 5,0
530 is divisible by 5,1
937 is divisible by 5,0
130 is divisible by 5,1
23 is divisible by 5,0
440 is divisible by 5,1
103 is divisible by 5,0
590 is divisible by 5,1
314 is divisible by 5,0
725 is divisible by 5,1
146 is divisible by 5,0
710 is divisible by 5,1
711 is divisible by 5,0
295 is divisible by 5,1
531 is divisible by 5,0
40 is divisible by 5,1
774 is divisible by 5,0
125 is divisible by 5,1
867 is divisible by 5,0
490 is divisible by 5,1
571 is divisible by 5,0
15 is divisible by 5,1
701 is divisible by 5,0
325 is divisible by 5,1
966 is divisible by 5,0
75 is divisible by 5,1
156 is divisible by 5,0
685 is divisible by 5,1
821 is divisible by 5,0
785 is divisible by 5,1
166 is divisible by 5,0
480 is divisible by 5,1
338 is divisible by 5,0
795 is divisible by 5,1
508 is divisible by 5,0
515 is divisible by 5,1
331 is divisible by 5,0
630 is divisible by 5,1
827 is divisible by 5,0
235 is divisible by 5,1
74 is divisible by 5,0
45 is divisible by 5,1
977 is divisible by 5,0
915 is divisible by 5,1
237 is divisible by 5,0
250 is divisible by 5,1
813 is divisible by 5,0
465 is divisible by 5,1
651 is divisible by 5,0
395 is divisible by 5,1
856 is divisible by 5,0
945 is divisible by 5,1
358 is divisible by 5,0
365 is divisible by 5,1
58 is divisible by 5,0
720 is divisible by 5,1
232 is divisible by 5,0
225 is divisible by 5,1
408 is divisible by 5,0
760 is divisible by 5,1
424 is divisible by 5,0
95 is divisible by 5,1
286 is divisible by 5,0
955 is divisible by 5,1
956 is divisible by 5,0
665 is divisible by 5,1
722 is divisible by 5,0
870 is divisible by 5,1
652 is divisible by 5,0
180 is divisible by 5,1
421 is divisible by 5,0
295 is divisible by 5,1
141 is divisible by 5,0
305 is divisible by 5,1
477 is divisible by 5,0
25 is divisible by 5,1
687 is divisible by 5,0
440 is divisible by 5,1
686 is divisible by 5,0
370 is divisible by 5,1
342 is divisible by 5,0
865 is divisible by 5,1
347 is divisible by 5,0
635 is divisible by 5,1
388 is divisible by 5,0
1000 is divisible by 5,1
14 is divisible by 5,0
125 is divisible by 5,1
968 is divisible by 5,0
110 is divisible by 5,1
372 is divisible by 5,0
5 is divisible by 5,1
873 is divisible by 5,0
590 is divisible by 5,1
382 is divisible by 5,0
980 is divisible by 5,1
384 is divisible by 5,0
280 is divisible by 5,1
303 is divisible by 5,0
180 is divisible by 5,1
112 is divisible by 5,0
795 is divisible by 5,1
761 is divisible by 5,0
875 is divisible by 5,1
727 is divisible by 5,0
45 is divisible by 5,1
644 is divisible by 5,0
585 is divisible by 5,1
133 is divisible by 5,0
125 is divisible by 5,1
729 is divisible by 5,0
490 is divisible by 5,1
402 is divisible by 5,0
235 is divisible by 5,1
306 is divisible by 5,0
280 is divisible by 5,1
243 is divisible by 5,0
900 is divisible by 5,1
653 is divisible by 5,0
335 is divisible by 5,1
504 is divisible by 5,0
740 is divisible by 5,1
928 is divisible by 5,0
370 is divisible by 5,1
804 is divisible by 5,0
750 is divisible by 5,1
106 is divisible by 5,0
495 is divisible by 5,1
443 is divisible by 5,0
430 is divisible by 5,1
183 is divisible by 5,0
610 is divisible by 5,1
369 is divisible by 5,0
595 is divisible by 5,1
961 is divisible by 5,0
620 is divisible by 5,1
782 is divisible by 5,0
880 is divisible by 5,1
357 is divisible by 5,0
1000 is divisible by 5,1
638 is divisible by 5,0
55 is divisible by 5,1
454 is divisible by 5,0
650 is divisible by 5,1
372 is divisible by 5,0
980 is divisible by 5,1
552 is divisible by 5,0
710 is divisible by 5,1
274 is divisible by 5,0
85 is divisible by 5,1
941 is divisible by 5,0
500 is divisible by 5,1
604 is divisible by 5,0
235 is divisible by 5,1
644 is divisible by 5,0
820 is divisible by 5,1
638 is divisible by 5,0
670 is divisible by 5,1
594 is divisible by 5,0
520 is divisible by 5,1
722 is divisible by 5,0
430 is divisible by 5,1
824 is divisible by 5,0
350 is divisible by 5,1
247 is divisible by 5,0
75 is divisible by 5,1
121 is divisible by 5,0
730 is divisible by 5,1
858 is divisible by 5,0
255 is divisible by 5,1
828 is divisible by 5,0
800 is divisible by 5,1
378 is divisible by 5,0
415 is divisible by 5,1
11 is divisible by 5,0
705 is divisible by 5,1
528 is divisible by 5,0
750 is divisible by 5,1
531 is divisible by 5,0
90 is divisible by 5,1
752 is divisible by 5,0
785 is divisible by 5,1
648 is divisible by 5,0
290 is divisible by 5,1
656 is divisible by 5,0
275 is divisible by 5,1
209 is divisible by 5,0
895 is divisible by 5,1
519 is divisible by 5,0
375 is divisible by 5,1
743 is divisible by 5,0
680 is divisible by 5,1
712 is divisible by 5,0
385 is divisible by 5,1
303 is divisible by 5,0
475 is divisible by 5,1
217 is divisible by 5,0
65 is divisible by 5,1
794 is divisible by 5,0
295 is divisible by 5,1
514 is divisible by 5,0
335 is divisible by 5,1
174 is divisible by 5,0
915 is divisible by 5,1
969 is divisible by 5,0
645 is divisible by 5,1
248 is divisible by 5,0
190 is divisible by 5,1
806 is divisible by 5,0
850 is divisible by 5,1
602 is divisible by 5,0
365 is divisible by 5,1
441 is divisible by 5,0
35 is divisible by 5,1
418 is divisible by 5,0
920 is divisible by 5,1
207 is divisible by 5,0
75 is divisible by 5,1
223 is divisible by 5,0
100 is divisible by 5,1
964 is divisible by 5,0
320 is divisible by 5,1
981 is divisible by 5,0
565 is divisible by 5,1
127 is divisible by 5,0
390 is divisible by 5,1
459 is divisible by 5,0
330 is divisible by 5,1
708 is divisible by 5,0
85 is divisible by 5,1
989 is divisible by 5,0
960 is divisible by 5,1
903 is divisible by 5,0
415 is divisible by 5,1
789 is divisible by 5,0
480 is divisible by 5,1
688 is divisible by 5,0
705 is divisible by 5,1
953 is divisible by 5,0
720 is divisible by 5,1
124 is divisible by 5,0
865 is divisible by 5,1
364 is divisible by 5,0
245 is divisible by 5,1
191 is divisible by 5,0
725 is divisible by 5,1
993 is divisible by 5,0
905 is divisible by 5,1
809 is divisible by 5,0
125 is divisible by 5,1
176 is divisible by 5,0
645 is divisible by 5,1
877 is divisible by 5,0
720 is divisible by 5,1
599 is divisible by 5,0
350 is divisible by 5,1
982 is divisible by 5,0
980 is divisible by 5,1
494 is divisible by 5,0
645 is divisible by 5,1
888 is divisible by 5,0
905 is divisible by 5,1
69 is divisible by 5,0
130 is divisible by 5,1
901 is divisible by 5,0
20 is divisible by 5,1
676 is divisible by 5,0
730 is divisible by 5,1
847 is divisible by 5,0
525 is divisible by 5,1
411 is divisible by 5,0
200 is divisible by 5,1
279 is divisible by 5,0
995 is divisible by 5,1
779 is divisible by 5,0
835 is divisible by 5,1
157 is divisible by 5,0
40 is divisible by 5,1
953 is divisible by 5,0
415 is divisible by 5,1
839 is divisible by 5,0
345 is divisible by 5,1
444 is divisible by 5,0
60 is divisible by 5,1
414 is divisible by 5,0
195 is divisible by 5,1
476 is divisible by 5,0
270 is divisible by 5,1
28 is divisible by 5,0
360 is divisible by 5,1
216 is divisible by 5,0
700 is divisible by 5,1
682 is divisible by 5,0
500 is divisible by 5,1
178 is divisible by 5,0
465 is divisible by 5,1
621 is divisible by 5,0
890 is divisible by 5,1
352 is divisible by 5,0
420 is divisible by 5,1
799 is divisible by 5,0
335 is divisible by 5,1
932 is divisible by 5,0
320 is divisible by 5,1
468 is divisible by 5,0
720 is divisible by 5,1
734 is divisible by 5,0
535 is divisible by 5,1
433 is divisible by 5,0
415 is divisible by 5,1
274 is divisible by 5,0
670 is divisible by 5,1
626 is divisible by 5,0
225 is divisible by 5,1
809 is divisible by 5,0
775 is divisible by 5,1
88 is divisible by 5,0
225 is divisible by 5,1
503 is divisible by 5,0
405 is divisible by 5,1
574 is divisible by 5,0
255 is divisible by 5,1
921 is divisible by 5,0
690 is divisible by 5,1
272 is divisible by 5,0
170 is divisible by 5,1
211 is divisible by 5,0
370 is divisible by 5,1
439 is divisible by 5,0
540 is divisible by 5,1
112 is divisible by 5,0
225 is divisible by 5,1
468 is divisible by 5,0
375 is divisible by 5,1
157 is divisible by 5,0
885 is divisible by 5,1
384 is divisible by 5,0
25 is divisible by 5,1
814 is divisible by 5,0
380 is divisible by 5,1
117 is divisible by 5,0
640 is divisible by 5,1
322 is divisible by 5,0
950 is divisible by 5,1
752 is divisible by 5,0
920 is divisible by 5,1
9 is divisible by 5,0
185 is divisible by 5,1
348 is divisible by 5,0
530 is divisible by 5,1
583 is divisible by 5,0
360 is divisible by 5,1
369 is divisible by 5,0
205 is divisible by 5,1
441 is divisible by 5,0
25 is divisible by 5,1
664 is divisible by 5,0
850 is divisible by 5,1
893 is divisible by 5,0
385 is divisible by 5,1
822 is divisible by 5,0
765 is divisible by 5,1
44 is divisible by 5,0
535 is divisible by 5,1
228 is divisible by 5,0
125 is divisible by 5,1
14 is divisible by 5,0
450 is divisible by 5,1
617 is divisible by 5,0
30 is divisible by 5,1
81 is divisible by 5,0
420 is divisible by 5,1
514 is divisible by 5,0
330 is divisible by 5,1
948 is divisible by 5,0
645 is divisible by 5,1
676 is divisible by 5,0
525 is divisible by 5,1
668 is divisible by 5,0
910 is divisible by 5,1
564 is divisible by 5,0
885 is divisible by 5,1
258 is divisible by 5,0
265 is divisible by 5,1
7 is divisible by 5,0
345 is divisible by 5,1
59 is divisible by 5,0
910 is divisible by 5,1
639 is divisible by 5,0
675 is divisible by 5,1
841 is divisible by 5,0
610 is divisible by 5,1
999 is divisible by 5,0
230 is divisible by 5,1
442 is divisible by 5,0
595 is divisible by 5,1
576 is divisible by 5,0
485 is divisible by 5,1
657 is divisible by 5,0
800 is divisible by 5,1
756 is divisible by 5,0
845 is divisible by 5,1
741 is divisible by 5,0
25 is divisible by 5,1
458 is divisible by 5,0
895 is divisible by 5,1
688 is divisible by 5,0
465 is divisible by 5,1
998 is divisible by 5,0
425 is divisible by 5,1
232 is divisible by 5,0
975 is divisible by 5,1
573 is divisible by 5,0
520 is divisible by 5,1
744 is divisible by 5,0
155 is divisible by 5,1
217 is divisible by 5,0
280 is divisible by 5,1
166 is divisible by 5,0
265 is divisible by 5,1
862 is divisible by 5,0
700 is divisible by 5,1
563 is divisible by 5,0
810 is divisible by 5,1
679 is divisible by 5,0
935 is divisible by 5,1
922 is divisible by 5,0
850 is divisible by 5,1
541 is divisible by 5,0
205 is divisible by 5,1
888 is divisible by 5,0
580 is divisible by 5,1
886 is divisible by 5,0
600 is divisible by 5,1
101 is divisible by 5,0
680 is divisible by 5,1
669 is divisible by 5,0
915 is divisible by 5,1
942 is divisible by 5,0
780 is divisible by 5,1
369 is divisible by 5,0
960 is divisible by 5,1
112 is divisible by 5,0
645 is divisible by 5,1
258 is divisible by 5,0
280 is divisible by 5,1
94 is divisible by 5,0
170 is divisible by 5,1
539 is divisible by 5,0
745 is divisible by 5,1
864 is divisible by 5,0
610 is divisible by 5,1
496 is divisible by 5,0
675 is divisible by 5,1
328 is divisible by 5,0
515 is divisible by 5,1
463 is divisible by 5,0
995 is divisible by 5,1
82 is divisible by 5,0
960 is divisible by 5,1
832 is divisible by 5,0
630 is divisible by 5,1
704 is divisible by 5,0
560 is divisible by 5,1
943 is divisible by 5,0
145 is divisible by 5,1
979 is divisible by 5,0
640 is divisible by 5,1
271 is divisible by 5,0
160 is divisible by 5,1
854 is divisible by 5,0
935 is divisible by 5,1
819 is divisible by 5,0
290 is divisible by 5,1
123 is divisible by 5,0
400 is divisible by 5,1
737 is divisible by 5,0
760 is divisible by 5,1
534 is divisible by 5,0
785 is divisible by 5,1
342 is divisible by 5,0
500 is divisible by 5,1
367 is divisible by 5,0
795 is divisible by 5,1
161 is divisible by 5,0
235 is divisible by 5,1
326 is divisible by 5,0
360 is divisible by 5,1
49 is divisible by 5,0
225 is divisible by 5,1
772 is divisible by 5,0
245 is divisible by 5,1
603 is divisible by 5,0
980 is divisible by 5,1
107 is divisible by 5,0
475 is divisible by 5,1
714 is divisible by 5,0
260 is divisible by 5,1
501 is divisible by 5,0
130 is divisible by 5,1
831 is divisible by 5,0
425 is divisible by 5,1
288 is divisible by 5,0
175 is divisible by 5,1
733 is divisible by 5,0
725 is divisible by 5,1
748 is divisible by 5,0
450 is divisible by 5,1
497 is divisible by 5,0
280 is divisible by 5,1
569 is divisible by 5,0
960 is divisible by 5,1
851 is divisible by 5,0
270 is divisible by 5,1
122 is divisible by 5,0
205 is divisible by 5,1
569 is divisible by 5,0
445 is divisible by 5,1
572 is divisible by 5,0
505 is divisible by 5,1
243 is divisible by 5,0
85 is divisible by 5,1
413 is divisible by 5,0
645 is divisible by 5,1
744 is divisible by 5,0
265 is divisible by 5,1
941 is divisible by 5,0
410 is divisible by 5,1
99 is divisible by 5,0
115 is divisible by 5,1
496 is divisible by 5,0
105 is divisible by 5,1
762 is divisible by 5,0
175 is divisible by 5,1
64 is divisible by 5,0
475 is divisible by 5,1
506 is divisible by 5,0
325 is divisible by 5,1
493 is divisible by 5,0
385 is divisible by 5,1
579 is divisible by 5,0
760 is divisible by 5,1
282 is divisible by 5,0
230 is divisible by 5,1
999 is divisible by 5,0
605 is divisible by 5,1
772 is divisible by 5,0
990 is divisible by 5,1
937 is divisible by 5,0
385 is divisible by 5,1
583 is divisible by 5,0
485 is divisible by 5,1
441 is divisible by 5,0
65 is divisible by 5,1
669 is divisible by 5,0
740 is divisible by 5,1
189 is divisible by 5,0
760 is divisible by 5,1
66 is divisible by 5,0
360 is divisible by 5,1
791 is divisible by 5,0
90 is divisible by 5,1
27 is divisible by 5,0
610 is divisible by 5,1
633 is divisible by 5,0
520 is divisible by 5,1
817 is divisible by 5,0
735 is divisible by 5,1
571 is divisible by 5,0
105 is divisible by 5,1
769 is divisible by 5,0
215 is divisible by 5,1
394 is divisible by 5,0
650 is divisible by 5,1
604 is divisible by 5,0
0 is divisible by 5,1
331 is divisible by 5,0
855 is divisible by 5,1
269 is divisible by 5,0
395 is divisible by 5,1
136 is divisible by 5,0
540 is divisible by 5,1
793 is divisible by 5,0
930 is divisible by 5,1
474 is divisible by 5,0
820 is divisible by 5,1
334 is divisible by 5,0
950 is divisible by 5,1
873 is divisible by 5,0
255 is divisible by 5,1
479 is divisible by 5,0
300 is divisible by 5,1
101 is divisible by 5,0
550 is divisible by 5,1
293 is divisible by 5,0
225 is divisible by 5,1
528 is divisible by 5,0
75 is divisible by 5,1
504 is divisible by 5,0
135 is divisible by 5,1
796 is divisible by 5,0
445 is divisible by 5,1
673 is divisible by 5,0
10 is divisible by 5,1
296 is divisible by 5,0
635 is divisible by 5,1
351 is divisible by 5,0
975 is divisible by 5,1
274 is divisible by 5,0
245 is divisible by 5,1
794 is divisible by 5,0
10 is divisible by 5,1
331 is divisible by 5,0
930 is divisible by 5,1
606 is divisible by 5,0
510 is divisible by 5,1
183 is divisible by 5,0
675 is divisible by 5,1
36 is divisible by 5,0
395 is divisible by 5,1
521 is divisible by 5,0
455 is divisible by 5,1
242 is divisible by 5,0
20 is divisible by 5,1
199 is divisible by 5,0
610 is divisible by 5,1
471 is divisible by 5,0
60 is divisible by 5,1
473 is divisible by 5,0
800 is divisible by 5,1
109 is divisible by 5,0
170 is divisible by 5,1
622 is divisible by 5,0
705 is divisible by 5,1
891 is divisible by 5,0
130 is divisible by 5,1
284 is divisible by 5,0
320 is divisible by 5,1
291 is divisible by 5,0
400 is divisible by 5,1
259 is divisible by 5,0
585 is divisible by 5,1
542 is divisible by 5,0
960 is divisible by 5,1
219 is divisible by 5,0
190 is divisible by 5,1
983 is divisible by 5,0
475 is divisible by 5,1
638 is divisible by 5,0
570 is divisible by 5,1
836 is divisible by 5,0
730 is divisible by 5,1
599 is divisible by 5,0
95 is divisible by 5,1
416 is divisible by 5,0
635 is divisible by 5,1
803 is divisible by 5,0
65 is divisible by 5,1
329 is divisible by 5,0
385 is divisible by 5,1
937 is divisible by 5,0
965 is divisible by 5,1
393 is divisible by 5,0
745 is divisible by 5,1
582 is divisible by 5,0
310 is divisible by 5,1
819 is divisible by 5,0
140 is divisible by 5,1
792 is divisible by 5,0
870 is divisible by 5,1
666 is divisible by 5,0
155 is divisible by 5,1
11 is divisible by 5,0
885 is divisible by 5,1
158 is divisible by 5,0
985 is divisible by 5,1
533 is divisible by 5,0
260 is divisible by 5,1
297 is divisible by 5,0
680 is divisible by 5,1
942 is divisible by 5,0
655 is divisible by 5,1
564 is divisible by 5,0
685 is divisible by 5,1
712 is divisible by 5,0
10 is divisible by 5,1
387 is divisible by 5,0
860 is divisible by 5,1
154 is divisible by 5,0
475 is divisible by 5,1
877 is divisible by 5,0
355 is divisible by 5,1
719 is divisible by 5,0
300 is divisible by 5,1
749 is divisible by 5,0
315 is divisible by 5,1
184 is divisible by 5,0
130 is divisible by 5,1
729 is divisible by 5,0
925 is divisible by 5,1
179 is divisible by 5,0
160 is divisible by 5,1
331 is divisible by 5,0
960 is divisible by 5,1
804 is divisible by 5,0
5 is divisible by 5,1
523 is divisible by 5,0
730 is divisible by 5,1
12 is divisible by 5,0
295 is divisible by 5,1
203 is divisible by 5,0
860 is divisible by 5,1
44 is divisible by 5,0
560 is divisible by 5,1
777 is divisible by 5,0
80 is divisible by 5,1
684 is divisible by 5,0
640 is divisible by 5,1
703 is divisible by 5,0
945 is divisible by 5,1
426 is divisible by 5,0
435 is divisible by 5,1
262 is divisible by 5,0
120 is divisible by 5,1
22 is divisible by 5,0
235 is divisible by 5,1
662 is divisible by 5,0
775 is divisible by 5,1
853 is divisible by 5,0
715 is divisible by 5,1
656 is divisible by 5,0
60 is divisible by 5,1
744 is divisible by 5,0
900 is divisible by 5,1
364 is divisible by 5,0
285 is divisible by 5,1
937 is divisible by 5,0
625 is divisible by 5,1
797 is divisible by 5,0
90 is divisible by 5,1
229 is divisible by 5,0
395 is divisible by 5,1
964 is divisible by 5,0
5 is divisible by 5,1
372 is divisible by 5,0
440 is divisible by 5,1
937 is divisible by 5,0
990 is divisible by 5,1
764 is divisible by 5,0
740 is divisible by 5,1
68 is divisible by 5,0
255 is divisible by 5,1
611 is divisible by 5,0
785 is divisible by 5,1
47 is divisible by 5,0
310 is divisible by 5,1
633 is divisible by 5,0
345 is divisible by 5,1
899 is divisible by 5,0
610 is divisible by 5,1
491 is divisible by 5,0
995 is divisible by 5,1
17 is divisible by 5,0
505 is divisible by 5,1
879 is divisible by 5,0
505 is divisible by 5,1
418 is divisible by 5,0
215 is divisible by 5,1
698 is divisible by 5,0
655 is divisible by 5,1
504 is divisible by 5,0
160 is divisible by 5,1
387 is divisible by 5,0
350 is divisible by 5,1
389 is divisible by 5,0
60 is divisible by 5,1
727 is divisible by 5,0
770 is divisible by 5,1
356 is divisible by 5,0
960 is divisible by 5,1
919 is divisible by 5,0
815 is divisible by 5,1
871 is divisible by 5,0
400 is divisible by 5,1
943 is divisible by 5,0
935 is divisible by 5,1
703 is divisible by 5,0
845 is divisible by 5,1
958 is divisible by 5,0
320 is divisible by 5,1
423 is divisible by 5,0
570 is divisible by 5,1
672 is divisible by 5,0
605 is divisible by 5,1
152 is divisible by 5,0
370 is divisible by 5,1
284 is divisible by 5,0
15 is divisible by 5,1
163 is divisible by 5,0
725 is divisible by 5,1
146 is divisible by 5,0
660 is divisible by 5,1
367 is divisible by 5,0
455 is divisible by 5,1
863 is divisible by 5,0
145 is divisible by 5,1
742 is divisible by 5,0
240 is divisible by 5,1
19 is divisible by 5,0
290 is divisible by 5,1
327 is divisible by 5,0
150 is divisible by 5,1
802 is divisible by 5,0
430 is divisible by 5,1
703 is divisible by 5,0
830 is divisible by 5,1
302 is divisible by 5,0
835 is divisible by 5,1
731 is divisible by 5,0
260 is divisible by 5,1
982 is divisible by 5,0
790 is divisible by 5,1
52 is divisible by 5,0
665 is divisible by 5,1
448 is divisible by 5,0
925 is divisible by 5,1
999 is divisible by 5,0
825 is divisible by 5,1
838 is divisible by 5,0
485 is divisible by 5,1
158 is divisible by 5,0
970 is divisible by 5,1
482 is divisible by 5,0
270 is divisible by 5,1
99 is divisible by 5,0
230 is divisible by 5,1
314 is divisible by 5,0
380 is divisible by 5,1
261 is divisible by 5,0
435 is divisible by 5,1
209 is divisible by 5,0
210 is divisible by 5,1
722 is divisible by 5,0
655 is divisible by 5,1
187 is divisible by 5,0
430 is divisible by 5,1
251 is divisible by 5,0
520 is divisible by 5,1
122 is divisible by 5,0
420 is divisible by 5,1
984 is divisible by 5,0
145 is divisible by 5,1
86 is divisible by 5,0
410 is divisible by 5,1
232 is divisible by 5,0
965 is divisible by 5,1
56 is divisible by 5,0
820 is divisible by 5,1
891 is divisible by 5,0
425 is divisible by 5,1
558 is divisible by 5,0
105 is divisible by 5,1
339 is divisible by 5,0
50 is divisible by 5,1
731 is divisible by 5,0
390 is divisible by 5,1
142 is divisible by 5,0
90 is divisible by 5,1
333 is divisible by 5,0
140 is divisible by 5,1
208 is divisible by 5,0
820 is divisible by 5,1
472 is divisible by 5,0
430 is divisible by 5,1
408 is divisible by 5,0
280 is divisible by 5,1
446 is divisible by 5,0
840 is divisible by 5,1
958 is divisible by 5,0
795 is divisible by 5,1
47 is divisible by 5,0
745 is divisible by 5,1
744 is divisible by 5,0
600 is divisible by 5,1
83 is divisible by 5,0
730 is divisible by 5,1
172 is divisible by 5,0
740 is divisible by 5,1
898 is divisible by 5,0
235 is divisible by 5,1
451 is divisible by 5,0
220 is divisible by 5,1
142 is divisible by 5,0
185 is divisible by 5,1
806 is divisible by 5,0
225 is divisible by 5,1
929 is divisible by 5,0
445 is divisible by 5,1
632 is divisible by 5,0
710 is divisible by 5,1
586 is divisible by 5,0
5 is divisible by 5,1
383 is divisible by 5,0
960 is divisible by 5,1
284 is divisible by 5,0
345 is divisible by 5,1
803 is divisible by 5,0
770 is divisible by 5,1
333 is divisible by 5,0
460 is divisible by 5,1
917 is divisible by 5,0
955 is divisible by 5,1
12 is divisible by 5,0
140 is divisible by 5,1
923 is divisible by 5,0
280 is divisible by 5,1
32 is divisible by 5,0
280 is divisible by 5,1
618 is divisible by 5,0
820 is divisible by 5,1
34 is divisible by 5,0
65 is divisible by 5,1
329 is divisible by 5,0
120 is divisible by 5,1
119 is divisible by 5,0
570 is divisible by 5,1
213 is divisible by 5,0
850 is divisible by 5,1
853 is divisible by 5,0
775 is divisible by 5,1
691 is divisible by 5,0
200 is divisible by 5,1
793 is divisible by 5,0
695 is divisible by 5,1
551 is divisible by 5,0
360 is divisible by 5,1
527 is divisible by 5,0
265 is divisible by 5,1
817 is divisible by 5,0
685 is divisible by 5,1
174 is divisible by 5,0
50 is divisible by 5,1
682 is divisible by 5,0
935 is divisible by 5,1
432 is divisible by 5,0
630 is divisible by 5,1
102 is divisible by 5,0
905 is divisible by 5,1
