statement,label
630 + 207 = 842,0
799 + 880 = 1679,1
203 + 292 = 505,0
470 + 539 = 1009,1
991 + 272 = 1272,0
982 + 661 = 1643,1
82 + 339 = 416,0
131 + 378 = 509,1
701 + 317 = 1024,0
861 + 867 = 1728,1
51 + 378 = 420,0
813 + 793 = 1606,1
620 + 352 = 965,0
23 + 912 = 935,1
549 + 79 = 627,0
318 + 874 = 1192,1
662 + 844 = 1513,0
332 + 589 = 921,1
887 + 636 = 1515,0
847 + 529 = 1376,1
690 + 33 = 729,0
861 + 781 = 1642,1
269 + 256 = 533,0
123 + 539 = 662,1
580 + 970 = 1549,0
747 + 822 = 1569,1
891 + 861 = 1746,0
561 + 207 = 768,1
565 + 490 = 1047,0
625 + 459 = 1084,1
474 + 844 = 1310,0
91 + 479 = 570,1
368 + 175 = 535,0
300 + 344 = 644,1
308 + 588 = 901,0
610 + 679 = 1289,1
841 + 648 = 1497,0
281 + 386 = 667,1
366 + 329 = 701,0
241 + 519 = 760,1
871 + 692 = 1555,0
504 + 0 = 504,1
330 + 322 = 648,0
139 + 303 = 442,1
170 + 395 = 555,0
241 + 483 = 724,1
696 + 482 = 1177,0
877 + 833 = 1710,1
618 + 993 = 1612,0
172 + 192 = 364,1
238 + 668 = 910,0
790 + 604 = 1394,1
281 + 830 = 1117,0
58 + 580 = 638,1
261 + 475 = 726,0
519 + 853 = 1372,1
611 + 973 = 1577,0
482 + 599 = 1081,1
320 + 210 = 534,0
464 + 47 = 511,1
32 + 495 = 531,0
148 + 82 = 230,1
822 + 948 = 1778,0
61 + 507 = 568,1
303 + 829 = 1135,0
686 + 579 = 1265,1
588 + 851 = 1446,0
847 + 210 = 1057,1
975 + 579 = 1559,0
207 + 760 = 967,1
193 + 953 = 1152,0
710 + 656 = 1366,1
548 + 671 = 1226,0
408 + 571 = 979,1
114 + 983 = 1095,0
72 + 80 = 152,1
344 + 293 = 627,0
375 + 886 = 1261,1
592 + 207 = 798,0
267 + 825 = 1092,1
515 + 307 = 820,0
678 + 120 = 798,1
551 + 950 = 1496,0
262 + 80 = 342,1
918 + 215 = 1131,0
124 + 880 = 1004,1
558 + 631 = 1192,0
75 + 491 = 566,1
682 + 912 = 1586,0
593 + 308 = 901,1
327 + 671 = 992,0
915 + 760 = 1675,1
605 + 761 = 1374,0
525 + 225 = 750,1
629 + 829 = 1456,0
310 + 542 = 852,1
52 + 603 = 651,0
116 + 550 = 666,1
971 + 302 = 1277,0
852 + 212 = 1064,1
355 + 482 = 834,0
186 + 35 = 221,1
433 + 651 = 1086,0
715 + 340 = 1055,1
420 + 696 = 1125,0
821 + 778 = 1599,1
734 + 910 = 1639,0
877 + 907 = 1784,1
831 + 81 = 902,0
999 + 201 = 1200,1
727 + 79 = 801,0
172 + 291 = 463,1
453 + 861 = 1317,0
415 + 182 = 597,1
191 + 146 = 342,0
290 + 103 = 393,1
123 + 770 = 889,0
998 + 539 = 1537,1
816 + 401 = 1215,0
743 + 502 = 1245,1
915 + 27 = 940,0
765 + 912 = 1677,1
989 + 569 = 1550,0
675 + 310 = 985,1
224 + 33 = 251,0
209 + 340 = 549,1
200 + 675 = 883,0
399 + 500 = 899,1
398 + 743 = 1144,0
140 + 420 = 560,1
518 + 731 = 1244,0
452 + 65 = 517,1
542 + 249 = 796,0
444 + 875 = 1319,1
446 + 299 = 738,0
674 + 356 = 1030,1
715 + 239 = 944,0
689 + 378 = 1067,1
20 + 881 = 892,0
234 + 64 = 298,1
927 + 613 = 1542,0
753 + 930 = 1683,1
451 + 812 = 1271,0
296 + 151 = 447,1
899 + 1 = 897,0
360 + 903 = 1263,1
497 + 63 = 554,0
2 + 837 = 839,1
541 + 99 = 647,0
658 + 850 = 1508,1
973 + 551 = 1534,0
608 + 621 = 1229,1
15 + 130 = 135,0
387 + 420 = 807,1
253 + 911 = 1170,0
976 + 639 = 1615,1
688 + 49 = 730,0
970 + 636 = 1606,1
985 + 773 = 1760,0
416 + 314 = 730,1
171 + 941 = 1109,0
397 + 392 = 789,1
322 + 731 = 1048,0
650 + 533 = 1183,1
521 + 820 = 1340,0
362 + 99 = 461,1
810 + 828 = 1646,0
67 + 38 = 105,1
900 + 455 = 1362,0
360 + 634 = 994,1
164 + 71 = 242,0
440 + 658 = 1098,1
170 + 999 = 1168,0
604 + 784 = 1388,1
759 + 370 = 1125,0
943 + 801 = 1744,1
642 + 640 = 1289,0
660 + 57 = 717,1
708 + 650 = 1356,0
518 + 578 = 1096,1
471 + 12 = 492,0
378 + 188 = 566,1
798 + 141 = 944,0
914 + 827 = 1741,1
446 + 690 = 1144,0
492 + 141 = 633,1
211 + 737 = 943,0
158 + 518 = 676,1
283 + 261 = 551,0
193 + 496 = 689,1
662 + 18 = 682,0
618 + 925 = 1543,1
120 + 391 = 507,0
860 + 834 = 1694,1
348 + 613 = 962,0
914 + 942 = 1856,1
802 + 588 = 1386,0
111 + 370 = 481,1
712 + 601 = 1317,0
294 + 627 = 921,1
797 + 304 = 1099,0
249 + 576 = 825,1
780 + 657 = 1445,0
763 + 199 = 962,1
47 + 968 = 1017,0
391 + 629 = 1020,1
514 + 181 = 689,0
949 + 4 = 953,1
8 + 540 = 556,0
616 + 589 = 1205,1
119 + 204 = 313,0
622 + 803 = 1425,1
39 + 190 = 220,0
650 + 172 = 822,1
512 + 524 = 1033,0
188 + 961 = 1149,1
946 + 957 = 1906,0
613 + 683 = 1296,1
410 + 997 = 1404,0
139 + 610 = 749,1
704 + 103 = 802,0
417 + 367 = 784,1
140 + 298 = 443,0
210 + 475 = 685,1
878 + 746 = 1615,0
793 + 982 = 1775,1
292 + 116 = 402,0
20 + 483 = 503,1
360 + 721 = 1089,0
949 + 936 = 1885,1
354 + 698 = 1050,0
348 + 43 = 391,1
874 + 627 = 1498,0
341 + 859 = 1200,1
609 + 92 = 706,0
328 + 321 = 649,1
262 + 306 = 578,0
715 + 825 = 1540,1
253 + 454 = 704,0
813 + 603 = 1416,1
840 + 365 = 1211,0
422 + 340 = 762,1
585 + 478 = 1057,0
997 + 141 = 1138,1
413 + 689 = 1099,0
68 + 866 = 934,1
622 + 108 = 724,0
564 + 361 = 925,1
555 + 373 = 935,0
498 + 797 = 1295,1
220 + 469 = 690,0
980 + 165 = 1145,1
109 + 771 = 887,0
573 + 556 = 1129,1
503 + 31 = 527,0
452 + 577 = 1029,1
757 + 392 = 1143,0
719 + 435 = 1154,1
532 + 531 = 1064,0
245 + 71 = 316,1
104 + 912 = 1007,0
948 + 663 = 1611,1
763 + 653 = 1419,0
602 + 917 = 1519,1
793 + 716 = 1504,0
476 + 439 = 915,1
289 + 377 = 659,0
132 + 612 = 744,1
252 + 580 = 825,0
866 + 510 = 1376,1
289 + 413 = 703,0
946 + 259 = 1205,1
428 + 327 = 748,0
493 + 24 = 517,1
228 + 337 = 560,0
59 + 241 = 300,1
915 + 394 = 1305,0
898 + 290 = 1188,1
934 + 535 = 1471,0
17 + 814 = 831,1
657 + 926 = 1593,0
723 + 243 = 966,1
549 + 57 = 615,0
786 + 443 = 1229,1
967 + 966 = 1930,0
473 + 118 = 591,1
688 + 470 = 1165,0
447 + 407 = 854,1
407 + 832 = 1233,0
670 + 103 = 773,1
650 + 864 = 1515,0
818 + 274 = 1092,1
750 + 749 = 1495,0
198 + 428 = 626,1
950 + 803 = 1754,0
26 + 986 = 1012,1
292 + 613 = 914,0
515 + 271 = 786,1
976 + 664 = 1636,0
509 + 315 = 824,1
73 + 546 = 612,0
442 + 276 = 718,1
56 + 855 = 913,0
139 + 410 = 549,1
402 + 424 = 817,0
856 + 167 = 1023,1
826 + 593 = 1411,0
457 + 17 = 474,1
9 + 917 = 924,0
244 + 707 = 951,1
506 + 91 = 590,0
50 + 848 = 898,1
260 + 493 = 757,0
484 + 356 = 840,1
383 + 574 = 958,0
584 + 933 = 1517,1
339 + 125 = 459,0
895 + 958 = 1853,1
990 + 549 = 1547,0
578 + 116 = 694,1
45 + 705 = 759,0
395 + 963 = 1358,1
498 + 891 = 1379,0
310 + 652 = 962,1
531 + 466 = 993,0
706 + 288 = 994,1
224 + 785 = 1000,0
934 + 921 = 1855,1
171 + 237 = 414,0
778 + 223 = 1001,1
344 + 799 = 1147,0
905 + 579 = 1484,1
591 + 80 = 678,0
453 + 567 = 1020,1
117 + 361 = 483,0
217 + 557 = 774,1
908 + 302 = 1205,0
156 + 460 = 616,1
796 + 361 = 1148,0
477 + 594 = 1071,1
325 + 400 = 716,0
587 + 388 = 975,1
479 + 830 = 1317,0
492 + 143 = 635,1
189 + 823 = 1011,0
695 + 152 = 847,1
994 + 979 = 1976,0
677 + 821 = 1498,1
962 + 415 = 1379,0
33 + 895 = 928,1
876 + 220 = 1087,0
850 + 614 = 1464,1
588 + 837 = 1421,0
556 + 503 = 1059,1
144 + 525 = 675,0
563 + 634 = 1197,1
310 + 760 = 1073,0
583 + 477 = 1060,1
804 + 619 = 1420,0
642 + 510 = 1152,1
869 + 415 = 1288,0
658 + 123 = 781,1
680 + 219 = 893,0
798 + 691 = 1489,1
345 + 1 = 350,0
86 + 965 = 1051,1
520 + 445 = 966,0
368 + 534 = 902,1
849 + 902 = 1747,0
139 + 553 = 692,1
944 + 227 = 1174,0
981 + 313 = 1294,1
4 + 688 = 682,0
338 + 934 = 1272,1
541 + 665 = 1202,0
444 + 845 = 1289,1
883 + 792 = 1677,0
356 + 317 = 673,1
94 + 421 = 506,0
518 + 649 = 1167,1
869 + 316 = 1183,0
877 + 112 = 989,1
331 + 89 = 430,0
361 + 339 = 700,1
322 + 744 = 1068,0
186 + 661 = 847,1
169 + 480 = 656,0
842 + 654 = 1496,1
522 + 777 = 1309,0
111 + 250 = 361,1
613 + 356 = 967,0
792 + 79 = 871,1
911 + 622 = 1539,0
385 + 885 = 1270,1
797 + 373 = 1163,0
584 + 562 = 1146,1
658 + 702 = 1353,0
721 + 752 = 1473,1
679 + 335 = 1020,0
124 + 797 = 921,1
566 + 116 = 677,0
810 + 332 = 1142,1
123 + 143 = 269,0
647 + 506 = 1153,1
248 + 81 = 320,0
244 + 667 = 911,1
661 + 696 = 1349,0
810 + 503 = 1313,1
889 + 761 = 1642,0
561 + 592 = 1153,1
365 + 473 = 832,0
411 + 46 = 457,1
467 + 207 = 668,0
669 + 760 = 1429,1
935 + 803 = 1747,0
196 + 867 = 1063,1
711 + 144 = 860,0
821 + 487 = 1308,1
564 + 310 = 871,0
869 + 230 = 1099,1
313 + 675 = 980,0
1 + 199 = 200,1
899 + 190 = 1083,0
103 + 8 = 111,1
633 + 355 = 978,0
355 + 474 = 829,1
198 + 937 = 1133,0
513 + 195 = 708,1
823 + 857 = 1672,0
707 + 776 = 1483,1
296 + 102 = 394,0
526 + 909 = 1435,1
593 + 124 = 709,0
469 + 333 = 802,1
572 + 173 = 751,0
142 + 287 = 429,1
325 + 16 = 333,0
609 + 259 = 868,1
693 + 37 = 723,0
356 + 760 = 1116,1
80 + 460 = 534,0
427 + 134 = 561,1
546 + 939 = 1483,0
852 + 967 = 1819,1
941 + 366 = 1298,0
73 + 246 = 319,1
948 + 550 = 1495,0
282 + 346 = 628,1
382 + 732 = 1105,0
959 + 289 = 1248,1
291 + 748 = 1041,0
101 + 697 = 798,1
989 + 700 = 1690,0
382 + 633 = 1015,1
834 + 910 = 1743,0
918 + 150 = 1068,1
321 + 395 = 707,0
964 + 759 = 1723,1
937 + 174 = 1106,0
307 + 266 = 573,1
794 + 589 = 1385,0
769 + 350 = 1119,1
110 + 220 = 324,0
741 + 837 = 1578,1
628 + 673 = 1299,0
992 + 136 = 1128,1
250 + 794 = 1050,0
507 + 7 = 514,1
994 + 16 = 1008,0
479 + 682 = 1161,1
209 + 282 = 498,0
721 + 275 = 996,1
847 + 867 = 1722,0
898 + 14 = 912,1
367 + 395 = 765,0
245 + 441 = 686,1
904 + 279 = 1173,0
789 + 378 = 1167,1
526 + 798 = 1316,0
595 + 273 = 868,1
461 + 601 = 1052,0
774 + 198 = 972,1
208 + 69 = 270,0
226 + 943 = 1169,1
424 + 320 = 749,0
253 + 785 = 1038,1
512 + 678 = 1186,0
751 + 827 = 1578,1
407 + 635 = 1052,0
907 + 477 = 1384,1
623 + 653 = 1283,0
19 + 693 = 712,1
665 + 86 = 755,0
881 + 83 = 964,1
809 + 199 = 999,0
505 + 528 = 1033,1
855 + 303 = 1161,0
181 + 343 = 524,1
62 + 133 = 201,0
561 + 224 = 785,1
738 + 466 = 1208,0
473 + 434 = 907,1
144 + 252 = 392,0
312 + 218 = 530,1
354 + 682 = 1032,0
412 + 780 = 1192,1
990 + 289 = 1269,0
474 + 372 = 846,1
449 + 287 = 729,0
519 + 549 = 1068,1
231 + 920 = 1146,0
288 + 83 = 371,1
993 + 337 = 1329,0
323 + 306 = 629,1
709 + 470 = 1187,0
659 + 349 = 1008,1
89 + 714 = 794,0
794 + 424 = 1218,1
824 + 746 = 1569,0
881 + 868 = 1749,1
140 + 680 = 810,0
380 + 747 = 1127,1
706 + 276 = 988,0
474 + 960 = 1434,1
674 + 911 = 1582,0
947 + 63 = 1010,1
795 + 74 = 871,0
8 + 823 = 831,1
254 + 178 = 441,0
734 + 579 = 1313,1
299 + 589 = 879,0
186 + 885 = 1071,1
663 + 61 = 731,0
462 + 321 = 783,1
959 + 983 = 1949,0
432 + 997 = 1429,1
755 + 516 = 1262,0
529 + 368 = 897,1
256 + 630 = 879,0
214 + 491 = 705,1
201 + 647 = 839,0
845 + 462 = 1307,1
451 + 97 = 558,0
193 + 454 = 647,1
53 + 299 = 358,0
896 + 218 = 1114,1
661 + 95 = 760,0
475 + 511 = 986,1
357 + 300 = 650,0
875 + 450 = 1325,1
595 + 473 = 1075,0
21 + 784 = 805,1
973 + 335 = 1314,0
524 + 773 = 1297,1
614 + 541 = 1165,0
295 + 776 = 1071,1
750 + 455 = 1196,0
71 + 278 = 349,1
715 + 643 = 1353,0
783 + 601 = 1384,1
195 + 329 = 520,0
961 + 49 = 1010,1
606 + 337 = 935,0
763 + 321 = 1084,1
400 + 62 = 456,0
514 + 712 = 1226,1
976 + 717 = 1700,0
534 + 43 = 577,1
294 + 258 = 549,0
900 + 896 = 1796,1
447 + 282 = 720,0
608 + 452 = 1060,1
604 + 249 = 858,0
606 + 934 = 1540,1
659 + 169 = 835,0
561 + 734 = 1295,1
948 + 247 = 1198,0
621 + 705 = 1326,1
77 + 981 = 1049,0
310 + 905 = 1215,1
930 + 996 = 1924,0
320 + 578 = 898,1
940 + 138 = 1081,0
28 + 559 = 587,1
517 + 678 = 1197,0
931 + 474 = 1405,1
210 + 772 = 977,0
640 + 624 = 1264,1
574 + 358 = 927,0
283 + 264 = 547,1
363 + 220 = 593,0
952 + 347 = 1299,1
31 + 893 = 925,0
652 + 794 = 1446,1
521 + 623 = 1150,0
586 + 422 = 1008,1
151 + 301 = 455,0
331 + 304 = 635,1
893 + 420 = 1308,0
840 + 66 = 906,1
484 + 904 = 1396,0
330 + 801 = 1131,1
423 + 123 = 553,0
715 + 85 = 800,1
416 + 379 = 796,0
69 + 665 = 734,1
161 + 572 = 731,0
765 + 381 = 1146,1
192 + 577 = 768,0
694 + 229 = 923,1
1000 + 239 = 1236,0
351 + 752 = 1103,1
909 + 355 = 1261,0
153 + 570 = 723,1
198 + 519 = 721,0
297 + 262 = 559,1
778 + 588 = 1375,0
121 + 404 = 525,1
713 + 726 = 1431,0
349 + 538 = 887,1
80 + 522 = 601,0
637 + 976 = 1613,1
362 + 580 = 947,0
982 + 294 = 1276,1
258 + 537 = 785,0
445 + 130 = 575,1
873 + 297 = 1180,0
593 + 455 = 1048,1
756 + 819 = 1567,0
618 + 878 = 1496,1
108 + 507 = 620,0
486 + 176 = 662,1
36 + 226 = 255,0
916 + 379 = 1295,1
619 + 402 = 1028,0
824 + 354 = 1178,1
319 + 178 = 498,0
436 + 485 = 921,1
424 + 278 = 707,0
486 + 955 = 1441,1
496 + 827 = 1330,0
55 + 268 = 323,1
927 + 868 = 1804,0
674 + 137 = 811,1
207 + 357 = 563,0
662 + 872 = 1534,1
68 + 924 = 1000,0
834 + 61 = 895,1
982 + 717 = 1695,0
192 + 292 = 484,1
344 + 42 = 396,0
980 + 396 = 1376,1
974 + 760 = 1729,0
990 + 817 = 1807,1
917 + 465 = 1388,0
164 + 4 = 168,1
874 + 923 = 1790,0
786 + 994 = 1780,1
248 + 663 = 903,0
148 + 633 = 781,1
720 + 863 = 1576,0
759 + 453 = 1212,1
51 + 150 = 208,0
905 + 859 = 1764,1
87 + 307 = 387,0
972 + 288 = 1260,1
152 + 827 = 986,0
212 + 337 = 549,1
76 + 445 = 519,0
488 + 40 = 528,1
428 + 759 = 1193,0
255 + 24 = 279,1
866 + 431 = 1306,0
151 + 379 = 530,1
324 + 743 = 1059,0
813 + 628 = 1441,1
902 + 790 = 1702,0
76 + 218 = 294,1
603 + 250 = 846,0
978 + 807 = 1785,1
0 + 931 = 930,0
209 + 57 = 266,1
992 + 247 = 1230,0
392 + 497 = 889,1
954 + 676 = 1625,0
494 + 136 = 630,1
631 + 433 = 1067,0
724 + 114 = 838,1
236 + 148 = 378,0
266 + 431 = 697,1
117 + 284 = 393,0
73 + 189 = 262,1
69 + 617 = 683,0
77 + 28 = 105,1
96 + 813 = 911,0
737 + 855 = 1592,1
770 + 861 = 1634,0
18 + 136 = 154,1
655 + 648 = 1296,0
876 + 542 = 1418,1
966 + 274 = 1247,0
798 + 435 = 1233,1
132 + 509 = 643,0
997 + 794 = 1791,1
284 + 139 = 417,0
917 + 413 = 1330,1
862 + 177 = 1031,0
99 + 464 = 563,1
445 + 71 = 522,0
868 + 887 = 1755,1
146 + 499 = 647,0
341 + 34 = 375,1
372 + 967 = 1346,0
874 + 922 = 1796,1
983 + 296 = 1289,0
307 + 17 = 324,1
151 + 130 = 288,0
375 + 700 = 1075,1
243 + 308 = 543,0
817 + 171 = 988,1
193 + 880 = 1067,0
722 + 253 = 975,1
196 + 744 = 950,0
591 + 153 = 744,1
929 + 591 = 1527,0
2 + 635 = 637,1
182 + 227 = 419,0
597 + 591 = 1188,1
22 + 130 = 147,0
362 + 167 = 529,1
866 + 928 = 1798,0
84 + 695 = 779,1
185 + 715 = 899,0
396 + 41 = 437,1
826 + 477 = 1298,0
323 + 764 = 1087,1
751 + 267 = 1012,0
93 + 106 = 199,1
10 + 138 = 145,0
942 + 794 = 1736,1
398 + 190 = 595,0
312 + 784 = 1096,1
790 + 628 = 1423,0
87 + 927 = 1014,1
678 + 569 = 1245,0
422 + 481 = 903,1
743 + 415 = 1148,0
863 + 733 = 1596,1
174 + 547 = 720,0
843 + 278 = 1121,1
98 + 856 = 951,0
185 + 848 = 1033,1
984 + 2 = 978,0
668 + 513 = 1181,1
285 + 592 = 876,0
641 + 415 = 1056,1
496 + 53 = 558,0
755 + 594 = 1349,1
618 + 0 = 609,0
93 + 812 = 905,1
812 + 43 = 850,0
922 + 137 = 1059,1
437 + 8 = 441,0
704 + 789 = 1493,1
587 + 681 = 1273,0
255 + 151 = 406,1
768 + 879 = 1645,0
1 + 776 = 777,1
842 + 603 = 1435,0
279 + 445 = 724,1
203 + 232 = 434,0
359 + 961 = 1320,1
102 + 859 = 954,0
218 + 158 = 376,1
138 + 893 = 1022,0
53 + 708 = 761,1
439 + 843 = 1275,0
589 + 288 = 877,1
439 + 680 = 1111,0
785 + 823 = 1608,1
158 + 12 = 176,0
687 + 461 = 1148,1
337 + 882 = 1212,0
888 + 818 = 1706,1
202 + 940 = 1147,0
495 + 546 = 1041,1
760 + 858 = 1617,0
145 + 844 = 989,1
537 + 258 = 789,0
986 + 401 = 1387,1
904 + 732 = 1628,0
19 + 996 = 1015,1
754 + 326 = 1070,0
121 + 481 = 602,1
444 + 813 = 1259,0
611 + 738 = 1349,1
598 + 124 = 724,0
565 + 184 = 749,1
574 + 488 = 1058,0
371 + 31 = 402,1
553 + 126 = 677,0
974 + 742 = 1716,1
922 + 88 = 1000,0
802 + 88 = 890,1
331 + 183 = 517,0
108 + 16 = 124,1
434 + 248 = 673,0
352 + 934 = 1286,1
409 + 541 = 957,0
462 + 635 = 1097,1
292 + 535 = 823,0
66 + 170 = 236,1
782 + 823 = 1601,0
432 + 347 = 779,1
728 + 455 = 1192,0
696 + 655 = 1351,1
448 + 704 = 1146,0
684 + 197 = 881,1
674 + 357 = 1029,0
485 + 225 = 710,1
15 + 255 = 277,0
830 + 54 = 884,1
710 + 24 = 729,0
507 + 408 = 915,1
372 + 394 = 761,0
807 + 806 = 1613,1
340 + 452 = 799,0
34 + 896 = 930,1
870 + 110 = 971,0
724 + 178 = 902,1
183 + 192 = 372,0
224 + 150 = 374,1
127 + 373 = 491,0
562 + 454 = 1016,1
913 + 933 = 1844,0
911 + 306 = 1217,1
847 + 381 = 1225,0
359 + 749 = 1108,1
998 + 654 = 1647,0
682 + 713 = 1395,1
920 + 553 = 1466,0
179 + 961 = 1140,1
213 + 404 = 614,0
182 + 948 = 1130,1
62 + 527 = 584,0
680 + 855 = 1535,1
81 + 988 = 1067,0
724 + 748 = 1472,1
259 + 953 = 1202,0
864 + 534 = 1398,1
588 + 248 = 839,0
213 + 559 = 772,1
861 + 376 = 1247,0
257 + 925 = 1182,1
752 + 257 = 1013,0
974 + 2 = 976,1
935 + 700 = 1626,0
160 + 377 = 537,1
386 + 524 = 912,0
697 + 256 = 953,1
917 + 846 = 1772,0
577 + 863 = 1440,1
817 + 310 = 1122,0
399 + 866 = 1265,1
67 + 739 = 802,0
912 + 804 = 1716,1
589 + 172 = 765,0
66 + 873 = 939,1
304 + 780 = 1076,0
437 + 471 = 908,1
527 + 154 = 682,0
79 + 235 = 314,1
977 + 781 = 1768,0
776 + 607 = 1383,1
732 + 760 = 1485,0
445 + 815 = 1260,1
286 + 873 = 1163,0
995 + 467 = 1462,1
347 + 228 = 567,0
816 + 288 = 1104,1
123 + 323 = 444,0
827 + 712 = 1539,1
945 + 156 = 1110,0
708 + 878 = 1586,1
824 + 100 = 930,0
13 + 487 = 500,1
69 + 433 = 495,0
589 + 470 = 1059,1
410 + 876 = 1292,0
558 + 213 = 771,1
408 + 956 = 1358,0
764 + 592 = 1356,1
92 + 760 = 842,0
653 + 768 = 1421,1
604 + 799 = 1407,0
305 + 537 = 842,1
883 + 278 = 1168,0
618 + 24 = 642,1
448 + 26 = 466,0
76 + 978 = 1054,1
370 + 768 = 1132,0
272 + 570 = 842,1
991 + 530 = 1526,0
770 + 654 = 1424,1
288 + 806 = 1104,0
651 + 873 = 1524,1
343 + 977 = 1314,0
575 + 223 = 798,1
824 + 552 = 1375,0
131 + 988 = 1119,1
947 + 527 = 1473,0
532 + 153 = 685,1
142 + 133 = 268,0
485 + 1 = 486,1
197 + 307 = 506,0
938 + 27 = 965,1
701 + 612 = 1306,0
586 + 4 = 590,1
957 + 953 = 1917,0
689 + 271 = 960,1
163 + 314 = 473,0
62 + 870 = 932,1
474 + 500 = 982,0
910 + 335 = 1245,1
241 + 157 = 389,0
396 + 871 = 1267,1
188 + 511 = 691,0
29 + 869 = 898,1
864 + 687 = 1545,0
334 + 823 = 1157,1
584 + 799 = 1392,0
471 + 908 = 1379,1
290 + 495 = 781,0
381 + 531 = 912,1
881 + 923 = 1805,0
365 + 309 = 674,1
823 + 184 = 1011,0
278 + 503 = 781,1
28 + 281 = 301,0
824 + 9 = 833,1
313 + 379 = 696,0
18 + 740 = 758,1
556 + 108 = 656,0
358 + 82 = 440,1
238 + 60 = 301,0
91 + 587 = 678,1
795 + 912 = 1709,0
51 + 121 = 172,1
697 + 430 = 1129,0
716 + 107 = 823,1
839 + 0 = 835,0
135 + 185 = 320,1
162 + 977 = 1148,0
951 + 918 = 1869,1
209 + 506 = 713,0
14 + 140 = 154,1
564 + 124 = 685,0
55 + 517 = 572,1
534 + 864 = 1407,0
978 + 755 = 1733,1
777 + 604 = 1373,0
521 + 114 = 635,1
760 + 385 = 1155,0
587 + 45 = 632,1
172 + 681 = 862,0
575 + 638 = 1213,1
535 + 923 = 1454,0
707 + 72 = 779,1
465 + 595 = 1070,0
695 + 703 = 1398,1
425 + 846 = 1268,0
412 + 837 = 1249,1
734 + 981 = 1720,0
216 + 248 = 464,1
428 + 855 = 1290,0
652 + 720 = 1372,1
118 + 193 = 319,0
272 + 455 = 727,1
999 + 660 = 1652,0
814 + 896 = 1710,1
958 + 230 = 1178,0
793 + 540 = 1333,1
5 + 452 = 462,0
300 + 159 = 459,1
829 + 603 = 1434,0
564 + 217 = 781,1
420 + 925 = 1342,0
472 + 735 = 1207,1
786 + 875 = 1654,0
196 + 8 = 204,1
631 + 357 = 979,0
162 + 908 = 1070,1
789 + 209 = 995,0
110 + 603 = 713,1
317 + 646 = 953,0
48 + 559 = 607,1
44 + 559 = 609,0
48 + 578 = 626,1
199 + 390 = 593,0
390 + 166 = 556,1
834 + 820 = 1646,0
231 + 3 = 234,1
26 + 719 = 741,0
262 + 924 = 1186,1
534 + 149 = 675,0
680 + 354 = 1034,1
394 + 985 = 1375,0
308 + 218 = 526,1
848 + 60 = 902,0
745 + 602 = 1347,1
426 + 457 = 876,0
